	Acanthoeca_like_sp_10tr	Acropora_cervicornis	Aiptasia_pallida	Amoebidium	Amphimedon_queenslandica	Aphrocallistes_vastus	Aurelia_aurita	Beroe_abyssicola	Bolocera_tuediae	Botryllus_schlosseri	Branchiostoma_floridae	Buddenbrockia_plumatellae	Capitella_teleta	Capsaspora_owczarzaki_atcc30864	Chondrilla_nucula	Ciona_intestinalis	Clytia_hemisphaerica	Corticium_candelabrum	Craspedacusta_sowerbyi	Crassostrea_gigas	Cyanea_capillata	Daphnia_pulex	Ectopleura_larynx	Edwardsiella_lineata	Enteromyxum_leei	Ephydatia_muelleri	Eunicella_cavolinii	Euplectella_aspergillum	Euplokamis_dunlapae	Gorgonia_ventalina	Helobdella_robusta	Homo_sapiens	Hormathia_digitata	Hydra_magnipapillata	Hydractinia_polyclina	Ilyanassa_obsoleta	Ixodes_scapularis	Kudoa_iwatai	Latimeria_menadoensis	Leucetta_chagosensis	Ministeria_vibrans_atcc50519	Mnemiopsis_leidyi	Monosiga_brevicollis_mx1	Monosiga_ovata	Montastraea_faveolata	Myxobolus_cerebralis	Nanomia_bijuga	Nasonia_vitripennis	Nematostella_vectensis	Octopus_vulgaris	Oscarella	Oscarella_carmela	Patiria_miniata	Pediculus_humanus_corporis	Petromyzon_marinus	Petrosia_ficiformis	Pleurobrachia_pileus	Pocillopora_damicornis	Polypodium_hydriforme	Porites_australiensis	Saccoglossus_kowalevskii	Salpingoeca_sp_ATCC50818	Sarcotragus_fasciculatus	Sphaeroforma_arctica_jp610	Sphaeromyxa_zaharoni	Stephanoeca_diplocostata	Stomolophus_meleagris	Strigamia_maritima	Strongylocentrotus_purpuratus	Sycon_ciliatum	Sycon_coactum	Tetracapsuloides_bryosalmonae	Thelohanellus_kitauei	Trichoplax_adhaerens	Tripedalia_cystophora	Urticina_eques	Vallicula_multiformis
Acanthoeca_like_sp_10tr		1	1	1	1	1	0.328804347826087	1	1	1	1	0.60054347826087	1	1	1	1	1	1	1	1	0	1	1	1	0.994565217391304	0.959239130434783	1	1	0.951086956521739	1	1	1	1	1	1	0.953804347826087	1	1	1	0	0.997282608695652	0.888586956521739	1	1	1	1	1	1	1	1	0.951086956521739	1	0.6875	1	0.888586956521739	1	1	1	1	1	1	1	1	1	1	1	1	0.904891304347826	0.997282608695652	1	1	0	1	1	1	0.815217391304348	1
Acropora_cervicornis	1		1	1	1	1	0.328804347826087	1	1	1	1	0.60054347826087	1	1	1	1	1	1	1	1	0	1	1	1	0.994565217391304	0.959239130434783	1	1	0.951086956521739	1	1	1	1	1	1	0.953804347826087	1	1	1	0	0.997282608695652	0.888586956521739	1	1	1	1	1	1	1	1	0.951086956521739	1	0.6875	1	0.888586956521739	1	1	1	1	1	1	1	1	1	1	1	1	0.904891304347826	0.997282608695652	1	1	0	1	1	1	0.815217391304348	1
Aiptasia_pallida	1	1		1	1	1	0.328804347826087	1	1	1	1	0.60054347826087	1	1	1	1	1	1	1	1	0	1	1	1	0.994565217391304	0.959239130434783	1	1	0.951086956521739	1	1	1	1	1	1	0.953804347826087	1	1	1	0	0.997282608695652	0.888586956521739	1	1	1	1	1	1	1	1	0.951086956521739	1	0.6875	1	0.888586956521739	1	1	1	1	1	1	1	1	1	1	1	1	0.904891304347826	0.997282608695652	1	1	0	1	1	1	0.815217391304348	1
Amoebidium	1	1	1		1	1	0.328804347826087	1	1	1	1	0.60054347826087	1	1	1	1	1	1	1	1	0	1	1	1	0.994565217391304	0.959239130434783	1	1	0.951086956521739	1	1	1	1	1	1	0.953804347826087	1	1	1	0	0.997282608695652	0.888586956521739	1	1	1	1	1	1	1	1	0.951086956521739	1	0.6875	1	0.888586956521739	1	1	1	1	1	1	1	1	1	1	1	1	0.904891304347826	0.997282608695652	1	1	0	1	1	1	0.815217391304348	1
Amphimedon_queenslandica	1	1	1	1		1	0.328804347826087	1	1	1	1	0.60054347826087	1	1	1	1	1	1	1	1	0	1	1	1	0.994565217391304	0.959239130434783	1	1	0.951086956521739	1	1	1	1	1	1	0.953804347826087	1	1	1	0	0.997282608695652	0.888586956521739	1	1	1	1	1	1	1	1	0.951086956521739	1	0.6875	1	0.888586956521739	1	1	1	1	1	1	1	1	1	1	1	1	0.904891304347826	0.997282608695652	1	1	0	1	1	1	0.815217391304348	1
Aphrocallistes_vastus	1	1	1	1	1		0.328804347826087	1	1	1	1	0.60054347826087	1	1	1	1	1	1	1	1	0	1	1	1	0.994565217391304	0.959239130434783	1	1	0.951086956521739	1	1	1	1	1	1	0.953804347826087	1	1	1	0	0.997282608695652	0.888586956521739	1	1	1	1	1	1	1	1	0.951086956521739	1	0.6875	1	0.888586956521739	1	1	1	1	1	1	1	1	1	1	1	1	0.904891304347826	0.997282608695652	1	1	0	1	1	1	0.815217391304348	1
Aurelia_aurita	0.328804347826087	0.328804347826087	0.328804347826087	0.328804347826087	0.328804347826087	0.328804347826087		0.328804347826087	0.328804347826087	0.328804347826087	0.328804347826087	0	0.328804347826087	0.328804347826087	0.328804347826087	0.328804347826087	0.328804347826087	0.328804347826087	0.328804347826087	0.328804347826087	0	0.328804347826087	0.328804347826087	0.328804347826087	0.326086956521739	0.28804347826087	0.328804347826087	0.328804347826087	0.328804347826087	0.328804347826087	0.328804347826087	0.328804347826087	0.328804347826087	0.328804347826087	0.328804347826087	0.328804347826087	0.328804347826087	0.328804347826087	0.328804347826087	0	0.326086956521739	0.328804347826087	0.328804347826087	0.328804347826087	0.328804347826087	0.328804347826087	0.328804347826087	0.328804347826087	0.328804347826087	0.328804347826087	0.328804347826087	0.328804347826087	0.304347826086957	0.328804347826087	0.328804347826087	0.328804347826087	0.328804347826087	0.328804347826087	0.328804347826087	0.328804347826087	0.328804347826087	0.328804347826087	0.328804347826087	0.328804347826087	0.328804347826087	0.328804347826087	0.328804347826087	0.244565217391304	0.328804347826087	0.328804347826087	0.328804347826087	0	0.328804347826087	0.328804347826087	0.328804347826087	0.154891304347826	0.328804347826087
Beroe_abyssicola	1	1	1	1	1	1	0.328804347826087		1	1	1	0.60054347826087	1	1	1	1	1	1	1	1	0	1	1	1	0.994565217391304	0.959239130434783	1	1	0.951086956521739	1	1	1	1	1	1	0.953804347826087	1	1	1	0	0.997282608695652	0.888586956521739	1	1	1	1	1	1	1	1	0.951086956521739	1	0.6875	1	0.888586956521739	1	1	1	1	1	1	1	1	1	1	1	1	0.904891304347826	0.997282608695652	1	1	0	1	1	1	0.815217391304348	1
Bolocera_tuediae	1	1	1	1	1	1	0.328804347826087	1		1	1	0.60054347826087	1	1	1	1	1	1	1	1	0	1	1	1	0.994565217391304	0.959239130434783	1	1	0.951086956521739	1	1	1	1	1	1	0.953804347826087	1	1	1	0	0.997282608695652	0.888586956521739	1	1	1	1	1	1	1	1	0.951086956521739	1	0.6875	1	0.888586956521739	1	1	1	1	1	1	1	1	1	1	1	1	0.904891304347826	0.997282608695652	1	1	0	1	1	1	0.815217391304348	1
Botryllus_schlosseri	1	1	1	1	1	1	0.328804347826087	1	1		1	0.60054347826087	1	1	1	1	1	1	1	1	0	1	1	1	0.994565217391304	0.959239130434783	1	1	0.951086956521739	1	1	1	1	1	1	0.953804347826087	1	1	1	0	0.997282608695652	0.888586956521739	1	1	1	1	1	1	1	1	0.951086956521739	1	0.6875	1	0.888586956521739	1	1	1	1	1	1	1	1	1	1	1	1	0.904891304347826	0.997282608695652	1	1	0	1	1	1	0.815217391304348	1
Branchiostoma_floridae	1	1	1	1	1	1	0.328804347826087	1	1	1		0.60054347826087	1	1	1	1	1	1	1	1	0	1	1	1	0.994565217391304	0.959239130434783	1	1	0.951086956521739	1	1	1	1	1	1	0.953804347826087	1	1	1	0	0.997282608695652	0.888586956521739	1	1	1	1	1	1	1	1	0.951086956521739	1	0.6875	1	0.888586956521739	1	1	1	1	1	1	1	1	1	1	1	1	0.904891304347826	0.997282608695652	1	1	0	1	1	1	0.815217391304348	1
Buddenbrockia_plumatellae	0.60054347826087	0.60054347826087	0.60054347826087	0.60054347826087	0.60054347826087	0.60054347826087	0	0.60054347826087	0.60054347826087	0.60054347826087	0.60054347826087		0.60054347826087	0.60054347826087	0.60054347826087	0.60054347826087	0.60054347826087	0.60054347826087	0.60054347826087	0.60054347826087	0	0.60054347826087	0.60054347826087	0.60054347826087	0.60054347826087	0.60054347826087	0.60054347826087	0.60054347826087	0.551630434782609	0.60054347826087	0.60054347826087	0.60054347826087	0.60054347826087	0.60054347826087	0.60054347826087	0.554347826086957	0.60054347826087	0.60054347826087	0.60054347826087	0	0.60054347826087	0.489130434782609	0.60054347826087	0.60054347826087	0.60054347826087	0.60054347826087	0.60054347826087	0.60054347826087	0.60054347826087	0.60054347826087	0.573369565217391	0.60054347826087	0.315217391304348	0.60054347826087	0.505434782608696	0.60054347826087	0.60054347826087	0.60054347826087	0.60054347826087	0.60054347826087	0.60054347826087	0.60054347826087	0.60054347826087	0.60054347826087	0.60054347826087	0.60054347826087	0.60054347826087	0.60054347826087	0.60054347826087	0.60054347826087	0.60054347826087	0	0.60054347826087	0.60054347826087	0.60054347826087	0.60054347826087	0.60054347826087
Capitella_teleta	1	1	1	1	1	1	0.328804347826087	1	1	1	1	0.60054347826087		1	1	1	1	1	1	1	0	1	1	1	0.994565217391304	0.959239130434783	1	1	0.951086956521739	1	1	1	1	1	1	0.953804347826087	1	1	1	0	0.997282608695652	0.888586956521739	1	1	1	1	1	1	1	1	0.951086956521739	1	0.6875	1	0.888586956521739	1	1	1	1	1	1	1	1	1	1	1	1	0.904891304347826	0.997282608695652	1	1	0	1	1	1	0.815217391304348	1
Capsaspora_owczarzaki_atcc30864	1	1	1	1	1	1	0.328804347826087	1	1	1	1	0.60054347826087	1		1	1	1	1	1	1	0	1	1	1	0.994565217391304	0.959239130434783	1	1	0.951086956521739	1	1	1	1	1	1	0.953804347826087	1	1	1	0	0.997282608695652	0.888586956521739	1	1	1	1	1	1	1	1	0.951086956521739	1	0.6875	1	0.888586956521739	1	1	1	1	1	1	1	1	1	1	1	1	0.904891304347826	0.997282608695652	1	1	0	1	1	1	0.815217391304348	1
Chondrilla_nucula	1	1	1	1	1	1	0.328804347826087	1	1	1	1	0.60054347826087	1	1		1	1	1	1	1	0	1	1	1	0.994565217391304	0.959239130434783	1	1	0.951086956521739	1	1	1	1	1	1	0.953804347826087	1	1	1	0	0.997282608695652	0.888586956521739	1	1	1	1	1	1	1	1	0.951086956521739	1	0.6875	1	0.888586956521739	1	1	1	1	1	1	1	1	1	1	1	1	0.904891304347826	0.997282608695652	1	1	0	1	1	1	0.815217391304348	1
Ciona_intestinalis	1	1	1	1	1	1	0.328804347826087	1	1	1	1	0.60054347826087	1	1	1		1	1	1	1	0	1	1	1	0.994565217391304	0.959239130434783	1	1	0.951086956521739	1	1	1	1	1	1	0.953804347826087	1	1	1	0	0.997282608695652	0.888586956521739	1	1	1	1	1	1	1	1	0.951086956521739	1	0.6875	1	0.888586956521739	1	1	1	1	1	1	1	1	1	1	1	1	0.904891304347826	0.997282608695652	1	1	0	1	1	1	0.815217391304348	1
Clytia_hemisphaerica	1	1	1	1	1	1	0.328804347826087	1	1	1	1	0.60054347826087	1	1	1	1		1	1	1	0	1	1	1	0.994565217391304	0.959239130434783	1	1	0.951086956521739	1	1	1	1	1	1	0.953804347826087	1	1	1	0	0.997282608695652	0.888586956521739	1	1	1	1	1	1	1	1	0.951086956521739	1	0.6875	1	0.888586956521739	1	1	1	1	1	1	1	1	1	1	1	1	0.904891304347826	0.997282608695652	1	1	0	1	1	1	0.815217391304348	1
Corticium_candelabrum	1	1	1	1	1	1	0.328804347826087	1	1	1	1	0.60054347826087	1	1	1	1	1		1	1	0	1	1	1	0.994565217391304	0.959239130434783	1	1	0.951086956521739	1	1	1	1	1	1	0.953804347826087	1	1	1	0	0.997282608695652	0.888586956521739	1	1	1	1	1	1	1	1	0.951086956521739	1	0.6875	1	0.888586956521739	1	1	1	1	1	1	1	1	1	1	1	1	0.904891304347826	0.997282608695652	1	1	0	1	1	1	0.815217391304348	1
Craspedacusta_sowerbyi	1	1	1	1	1	1	0.328804347826087	1	1	1	1	0.60054347826087	1	1	1	1	1	1		1	0	1	1	1	0.994565217391304	0.959239130434783	1	1	0.951086956521739	1	1	1	1	1	1	0.953804347826087	1	1	1	0	0.997282608695652	0.888586956521739	1	1	1	1	1	1	1	1	0.951086956521739	1	0.6875	1	0.888586956521739	1	1	1	1	1	1	1	1	1	1	1	1	0.904891304347826	0.997282608695652	1	1	0	1	1	1	0.815217391304348	1
