	Abylopsis_tetragona	Acanthoeca_sp	Acropora_digitifera	Agalma_elegans	Aiptasia_pallida	Amphimedon_queenslandica	Aphrocallistes_vastus	Beroe_abyssicola	Beroe_forskalii	Beroe_ovata	Beroe_sp_Antarctica	Beroe_sp_Queensland_Australia	Bolinopsis_ashleyi	Bolinopsis_infundibulum	Bolocera_tuediae	Callianira_Antarctica	Capitella_teleta	Cestum_veneris	Chondrilla_nucula	Cliona_varians	Coeloplana_astericola	Corticium_candelabrum	Craseo_lathetica	Crella_elegans	Ctenophora_sp_Florida_USA	Cydippida_sp	Cydippida_sp_Maryland_USA	Daphnia_pulex	Drosophila_melanogaster	Dryodora_glandiformis	Eunicella_verrucosa	Euplokamis_dunlapae	Eurhamphaea_vexilligera	Hemithris_psittacea	Homo_sapiens	Hormathia_digitata	Hormiphora_californica	Hormiphora_palmata	Hyalonema_populiferum	Hydra_oligactis	Hydra_viridissima	Hydra_vulgaris	Ircinia_fasciculata	Kirkpatrickia_variolosa	Latrunculia_apicalis	Lobata_sp_Punta_Arenas_Argentina	Lobatolampea_tetragona	Mertensiidae_sp_Antarctica	Mertensiidae_sp_Washington_USA	Mnemiopsis_leidyi	Monosiga_brevicolis	Monosiga_ovata	Mycale_phylophylla	Nanomia_bijuga	Nematostella_vectensis	Ocyropsis_crystallina	Ocyropsis_sp_Bimini_Bahamas	Ocyropsis_sp_Florida_USA	Oscarella_carmela	Periphyla_periphyla	Petrosia_ficiformis	Physalia_physalia	Pleurobrachia_bachei	Pleurobrachia_pileus	Pleurobrachia_sp_South_Carolina_USA	Pseudospongosorites_suberitoides	Rossella_fibulata	Salpingoeca_pyxidium	Salpingoeca_rosetta	Spongilla_lacustris	Strongylocentrotus_purpatus	Sycon_ciliatum	Sycon_coactum	Sympagella_nux	Trichoplax_adhaerens	Vallicula_sp
Abylopsis_tetragona		0.00405679513184584	0.00811359026369168	0.0101419878296146	0.00405679513184584	0.00608519269776876	0.00608519269776876	0.0141987829614604	0.0141987829614604	0.0141987829614604	0.0141987829614604	0.0141987829614604	0.0141987829614604	0.0141987829614604	0.0141987829614604	0.0141987829614604	0.00405679513184584	0.0141987829614604	0.00405679513184584	0.00405679513184584	0.0141987829614604	0.00811359026369168	0.0121703853955375	0.0141987829614604	0.0141987829614604	0.0141987829614604	0.0141987829614604	0.00811359026369168	0.00405679513184584	0.0141987829614604	0.00405679513184584	0.0121703853955375	0.0141987829614604	0.0121703853955375	0.00405679513184584	0.0101419878296146	0	0.0101419878296146	0.0101419878296146	0.0141987829614604	0.0141987829614604	0.0121703853955375	0.0101419878296146	0.00405679513184584	0.00405679513184584	0.0141987829614604	0.0141987829614604	0.0141987829614604	0.0141987829614604	0.0141987829614604	0.00608519269776876	0.0101419878296146	0.00811359026369168	0.0141987829614604	0.00405679513184584	0.0141987829614604	0.0141987829614604	0.0141987829614604	0.00405679513184584	0.0141987829614604	0.00811359026369168	0.0141987829614604	0	0.0121703853955375	0.0141987829614604	0.0141987829614604	0.00608519269776876	0.0141987829614604	0.0101419878296146	0.0141987829614604	0.00608519269776876	0.00405679513184584	0.00608519269776876	0.00608519269776876	0.00405679513184584	0.0141987829614604
Acanthoeca_sp	0.00405679513184584		0.0202839756592292	0.00405679513184584	0.00405679513184584	0.0162271805273834	0.00405679513184584	0.0202839756592292	0.0202839756592292	0.0202839756592292	0.0202839756592292	0.0202839756592292	0.0202839756592292	0.0202839756592292	0.0202839756592292	0.0202839756592292	0.00405679513184584	0.0202839756592292	0.00405679513184584	0.00405679513184584	0.0202839756592292	0.0162271805273834	0.0141987829614604	0.0202839756592292	0.0202839756592292	0.0202839756592292	0.0202839756592292	0.00405679513184584	0.00405679513184584	0.0202839756592292	0.00405679513184584	0.0182555780933063	0.0202839756592292	0.0202839756592292	0.00405679513184584	0.0162271805273834	0	0.00608519269776876	0.0162271805273834	0.0202839756592292	0.0202839756592292	0.00405679513184584	0.0162271805273834	0.00405679513184584	0.00405679513184584	0.0202839756592292	0.0202839756592292	0.0202839756592292	0.0202839756592292	0.0202839756592292	0.00405679513184584	0.0182555780933063	0.00405679513184584	0.00405679513184584	0.00405679513184584	0.0202839756592292	0.0202839756592292	0.0202839756592292	0.00405679513184584	0.0202839756592292	0.00405679513184584	0.00811359026369168	0	0.0182555780933063	0.0202839756592292	0.0202839756592292	0.00405679513184584	0.0162271805273834	0.00608519269776876	0.0202839756592292	0.0162271805273834	0.00405679513184584	0.0162271805273834	0.00608519269776876	0.00405679513184584	0.0202839756592292
Acropora_digitifera	0.00811359026369168	0.0202839756592292		0.00405679513184584	0.00608519269776876	0.137931034482759	0.0243407707910751	0.586206896551724	0.586206896551724	0.586206896551724	0.586206896551724	0.586206896551724	0.586206896551724	0.586206896551724	0.586206896551724	0.586206896551724	0.0385395537525355	0.586206896551724	0.00608519269776876	0.0689655172413793	0.586206896551724	0.241379310344828	0.367139959432049	0.586206896551724	0.586206896551724	0.586206896551724	0.586206896551724	0.109533468559838	0.00608519269776876	0.586206896551724	0.0669371196754564	0.527383367139959	0.586206896551724	0.515212981744422	0.00608519269776876	0.27789046653144	0	0.430020283975659	0.369168356997972	0.586206896551724	0.586206896551724	0.00608519269776876	0.452332657200811	0.00608519269776876	0.00608519269776876	0.586206896551724	0.586206896551724	0.586206896551724	0.586206896551724	0.586206896551724	0.00608519269776876	0.302231237322515	0.241379310344828	0.241379310344828	0.0101419878296146	0.586206896551724	0.586206896551724	0.586206896551724	0.00608519269776876	0.586206896551724	0.237322515212982	0.369168356997972	0.0121703853955375	0.527383367139959	0.586206896551724	0.586206896551724	0.00811359026369168	0.401622718052738	0.139959432048682	0.586206896551724	0.103448275862069	0.00608519269776876	0.103448275862069	0.077079107505071	0.00608519269776876	0.586206896551724
Agalma_elegans	0.0101419878296146	0.00405679513184584	0.00405679513184584		0.00405679513184584	0.00608519269776876	0.00608519269776876	0.0101419878296146	0.0101419878296146	0.0101419878296146	0.0101419878296146	0.0101419878296146	0.0101419878296146	0.0101419878296146	0.0101419878296146	0.0101419878296146	0.00405679513184584	0.0101419878296146	0.00405679513184584	0.00405679513184584	0.0101419878296146	0.00405679513184584	0.00811359026369168	0.0101419878296146	0.0101419878296146	0.0101419878296146	0.0101419878296146	0.00405679513184584	0.00405679513184584	0.0101419878296146	0.00405679513184584	0.00811359026369168	0.0101419878296146	0.00811359026369168	0.00405679513184584	0.00608519269776876	0	0.00608519269776876	0.00608519269776876	0.0101419878296146	0.0101419878296146	0.0101419878296146	0.00608519269776876	0.00405679513184584	0.00405679513184584	0.0101419878296146	0.0101419878296146	0.0101419878296146	0.0101419878296146	0.0101419878296146	0.00608519269776876	0.0101419878296146	0.00405679513184584	0.0101419878296146	0.00405679513184584	0.0101419878296146	0.0101419878296146	0.0101419878296146	0.00405679513184584	0.0101419878296146	0.00405679513184584	0.0101419878296146	0	0.00811359026369168	0.0101419878296146	0.0101419878296146	0.00608519269776876	0.0101419878296146	0.00608519269776876	0.0101419878296146	0.00608519269776876	0.00405679513184584	0.00608519269776876	0.00608519269776876	0.00405679513184584	0.0101419878296146
Aiptasia_pallida	0.00405679513184584	0.00405679513184584	0.00608519269776876	0.00405679513184584		0.00608519269776876	0.00608519269776876	0.00608519269776876	0.00608519269776876	0.00608519269776876	0.00608519269776876	0.00608519269776876	0.00608519269776876	0.00608519269776876	0.00608519269776876	0.00608519269776876	0.00608519269776876	0.00608519269776876	0.00608519269776876	0.00608519269776876	0.00608519269776876	0.00608519269776876	0.00405679513184584	0.00608519269776876	0.00608519269776876	0.00608519269776876	0.00608519269776876	0.00608519269776876	0.00608519269776876	0.00608519269776876	0.00405679513184584	0.00202839756592292	0.00608519269776876	0.00608519269776876	0.00608519269776876	0.00608519269776876	0	0.00202839756592292	0.00608519269776876	0.00608519269776876	0.00608519269776876	0.00405679513184584	0.00608519269776876	0.00608519269776876	0.00608519269776876	0.00608519269776876	0.00608519269776876	0.00608519269776876	0.00608519269776876	0.00608519269776876	0.00405679513184584	0.00608519269776876	0.00608519269776876	0.00405679513184584	0.00608519269776876	0.00608519269776876	0.00608519269776876	0.00608519269776876	0.00608519269776876	0.00608519269776876	0.00608519269776876	0.00405679513184584	0	0.00202839756592292	0.00608519269776876	0.00608519269776876	0.00608519269776876	0.00405679513184584	0.00405679513184584	0.00608519269776876	0.00608519269776876	0.00608519269776876	0.00608519269776876	0.00608519269776876	0.00608519269776876	0.00608519269776876
Amphimedon_queenslandica	0.00608519269776876	0.0162271805273834	0.137931034482759	0.00608519269776876	0.00608519269776876		0.0121703853955375	0.298174442190669	0.298174442190669	0.298174442190669	0.298174442190669	0.298174442190669	0.298174442190669	0.298174442190669	0.298174442190669	0.298174442190669	0.00608519269776876	0.298174442190669	0.00608519269776876	0.0689655172413793	0.298174442190669	0.133874239350913	0.245436105476673	0.298174442190669	0.298174442190669	0.298174442190669	0.298174442190669	0.00608519269776876	0.00608519269776876	0.298174442190669	0.0669371196754564	0.259634888438134	0.298174442190669	0.298174442190669	0.00608519269776876	0.243407707910751	0	0.0567951318458418	0.243407707910751	0.298174442190669	0.298174442190669	0.00811359026369168	0.27789046653144	0.00608519269776876	0.00608519269776876	0.298174442190669	0.298174442190669	0.298174442190669	0.298174442190669	0.298174442190669	0.00608519269776876	0.273833671399594	0.00608519269776876	0.00608519269776876	0.0243407707910751	0.298174442190669	0.298174442190669	0.298174442190669	0.00608519269776876	0.298174442190669	0.00608519269776876	0.0405679513184584	0	0.294117647058824	0.298174442190669	0.298174442190669	0.00811359026369168	0.241379310344828	0.00608519269776876	0.298174442190669	0.196754563894523	0.00608519269776876	0.172413793103448	0.0669371196754564	0.00608519269776876	0.298174442190669
Aphrocallistes_vastus	0.00608519269776876	0.00405679513184584	0.0243407707910751	0.00608519269776876	0.00608519269776876	0.0121703853955375		0.026369168356998	0.026369168356998	0.026369168356998	0.026369168356998	0.026369168356998	0.026369168356998	0.026369168356998	0.026369168356998	0.026369168356998	0.00608519269776876	0.026369168356998	0.00608519269776876	0.00608519269776876	0.026369168356998	0.0101419878296146	0.0243407707910751	0.026369168356998	0.026369168356998	0.026369168356998	0.026369168356998	0.00608519269776876	0.00608519269776876	0.026369168356998	0.00405679513184584	0.0223123732251521	0.026369168356998	0.026369168356998	0.00608519269776876	0.0121703853955375	0	0.0162271805273834	0.026369168356998	0.026369168356998	0.026369168356998	0.00608519269776876	0.026369168356998	0.00608519269776876	0.00608519269776876	0.026369168356998	0.026369168356998	0.026369168356998	0.026369168356998	0.026369168356998	0.00608519269776876	0.026369168356998	0.0202839756592292	0.0202839756592292	0.00608519269776876	0.026369168356998	0.026369168356998	0.026369168356998	0.00608519269776876	0.026369168356998	0.0202839756592292	0.0202839756592292	0	0.0223123732251521	0.026369168356998	0.026369168356998	0.00811359026369168	0.0243407707910751	0.00608519269776876	0.026369168356998	0.0121703853955375	0.00608519269776876	0.0121703853955375	0.0141987829614604	0.00608519269776876	0.026369168356998
Beroe_abyssicola	0.0141987829614604	0.0202839756592292	0.586206896551724	0.0101419878296146	0.00608519269776876	0.298174442190669	0.026369168356998		1	1	1	1	1	1	1	1	0.0385395537525355	1	0.00608519269776876	0.0689655172413793	1	0.271805273833671	0.626774847870183	1	1	1	1	0.109533468559838	0.00608519269776876	1	0.0669371196754564	0.77079107505071	1	0.821501014198783	0.00608519269776876	0.503042596348884	0.00405679513184584	0.567951318458418	0.543610547667343	1	1	0.0141987829614604	0.600405679513185	0.00608519269776876	0.00608519269776876	1	1	1	1	1	0.0425963488843813	0.67342799188641	0.241379310344828	0.247464503042596	0.0283975659229209	1	1	1	0.00608519269776876	1	0.237322515212982	0.42393509127789	0.0162271805273834	0.855983772819473	1	1	0.0101419878296146	0.584178498985801	0.141987829614604	1	0.196754563894523	0.00608519269776876	0.172413793103448	0.0831643002028398	0.00608519269776876	1
Beroe_forskalii	0.0141987829614604	0.0202839756592292	0.586206896551724	0.0101419878296146	0.00608519269776876	0.298174442190669	0.026369168356998	1		1	1	1	1	1	1	1	0.0385395537525355	1	0.00608519269776876	0.0689655172413793	1	0.271805273833671	0.626774847870183	1	1	1	1	0.109533468559838	0.00608519269776876	1	0.0669371196754564	0.77079107505071	1	0.821501014198783	0.00608519269776876	0.503042596348884	0.00405679513184584	0.567951318458418	0.543610547667343	1	1	0.0141987829614604	0.600405679513185	0.00608519269776876	0.00608519269776876	1	1	1	1	1	0.0425963488843813	0.67342799188641	0.241379310344828	0.247464503042596	0.0283975659229209	1	1	1	0.00608519269776876	1	0.237322515212982	0.42393509127789	0.0162271805273834	0.855983772819473	1	1	0.0101419878296146	0.584178498985801	0.141987829614604	1	0.196754563894523	0.00608519269776876	0.172413793103448	0.0831643002028398	0.00608519269776876	1
Beroe_ovata	0.0141987829614604	0.0202839756592292	0.586206896551724	0.0101419878296146	0.00608519269776876	0.298174442190669	0.026369168356998	1	1		1	1	1	1	1	1	0.0385395537525355	1	0.00608519269776876	0.0689655172413793	1	0.271805273833671	0.626774847870183	1	1	1	1	0.109533468559838	0.00608519269776876	1	0.0669371196754564	0.77079107505071	1	0.821501014198783	0.00608519269776876	0.503042596348884	0.00405679513184584	0.567951318458418	0.543610547667343	1	1	0.0141987829614604	0.600405679513185	0.00608519269776876	0.00608519269776876	1	1	1	1	1	0.0425963488843813	0.67342799188641	0.241379310344828	0.247464503042596	0.0283975659229209	1	1	1	0.00608519269776876	1	0.237322515212982	0.42393509127789	0.0162271805273834	0.855983772819473	1	1	0.0101419878296146	0.584178498985801	0.141987829614604	1	0.196754563894523	0.00608519269776876	0.172413793103448	0.0831643002028398	0.00608519269776876	1
Beroe_sp_Antarctica	0.0141987829614604	0.0202839756592292	0.586206896551724	0.0101419878296146	0.00608519269776876	0.298174442190669	0.026369168356998	1	1	1		1	1	1	1	1	0.0385395537525355	1	0.00608519269776876	0.0689655172413793	1	0.271805273833671	0.626774847870183	1	1	1	1	0.109533468559838	0.00608519269776876	1	0.0669371196754564	0.77079107505071	1	0.821501014198783	0.00608519269776876	0.503042596348884	0.00405679513184584	0.567951318458418	0.543610547667343	1	1	0.0141987829614604	0.600405679513185	0.00608519269776876	0.00608519269776876	1	1	1	1	1	0.0425963488843813	0.67342799188641	0.241379310344828	0.247464503042596	0.0283975659229209	1	1	1	0.00608519269776876	1	0.237322515212982	0.42393509127789	0.0162271805273834	0.855983772819473	1	1	0.0101419878296146	0.584178498985801	0.141987829614604	1	0.196754563894523	0.00608519269776876	0.172413793103448	0.0831643002028398	0.00608519269776876	1
Beroe_sp_Queensland_Australia	0.0141987829614604	0.0202839756592292	0.586206896551724	0.0101419878296146	0.00608519269776876	0.298174442190669	0.026369168356998	1	1	1	1		1	1	1	1	0.0385395537525355	1	0.00608519269776876	0.0689655172413793	1	0.271805273833671	0.626774847870183	1	1	1	1	0.109533468559838	0.00608519269776876	1	0.0669371196754564	0.77079107505071	1	0.821501014198783	0.00608519269776876	0.503042596348884	0.00405679513184584	0.567951318458418	0.543610547667343	1	1	0.0141987829614604	0.600405679513185	0.00608519269776876	0.00608519269776876	1	1	1	1	1	0.0425963488843813	0.67342799188641	0.241379310344828	0.247464503042596	0.0283975659229209	1	1	1	0.00608519269776876	1	0.237322515212982	0.42393509127789	0.0162271805273834	0.855983772819473	1	1	0.0101419878296146	0.584178498985801	0.141987829614604	1	0.196754563894523	0.00608519269776876	0.172413793103448	0.0831643002028398	0.00608519269776876	1
Bolinopsis_ashleyi	0.0141987829614604	0.0202839756592292	0.586206896551724	0.0101419878296146	0.00608519269776876	0.298174442190669	0.026369168356998	1	1	1	1	1		1	1	1	0.0385395537525355	1	0.00608519269776876	0.0689655172413793	1	0.271805273833671	0.626774847870183	1	1	1	1	0.109533468559838	0.00608519269776876	1	0.0669371196754564	0.77079107505071	1	0.821501014198783	0.00608519269776876	0.503042596348884	0.00405679513184584	0.567951318458418	0.543610547667343	1	1	0.0141987829614604	0.600405679513185	0.00608519269776876	0.00608519269776876	1	1	1	1	1	0.0425963488843813	0.67342799188641	0.241379310344828	0.247464503042596	0.0283975659229209	1	1	1	0.00608519269776876	1	0.237322515212982	0.42393509127789	0.0162271805273834	0.855983772819473	1	1	0.0101419878296146	0.584178498985801	0.141987829614604	1	0.196754563894523	0.00608519269776876	0.172413793103448	0.0831643002028398	0.00608519269776876	1
Bolinopsis_infundibulum	0.0141987829614604	0.0202839756592292	0.586206896551724	0.0101419878296146	0.00608519269776876	0.298174442190669	0.026369168356998	1	1	1	1	1	1		1	1	0.0385395537525355	1	0.00608519269776876	0.0689655172413793	1	0.271805273833671	0.626774847870183	1	1	1	1	0.109533468559838	0.00608519269776876	1	0.0669371196754564	0.77079107505071	1	0.821501014198783	0.00608519269776876	0.503042596348884	0.00405679513184584	0.567951318458418	0.543610547667343	1	1	0.0141987829614604	0.600405679513185	0.00608519269776876	0.00608519269776876	1	1	1	1	1	0.0425963488843813	0.67342799188641	0.241379310344828	0.247464503042596	0.0283975659229209	1	1	1	0.00608519269776876	1	0.237322515212982	0.42393509127789	0.0162271805273834	0.855983772819473	1	1	0.0101419878296146	0.584178498985801	0.141987829614604	1	0.196754563894523	0.00608519269776876	0.172413793103448	0.0831643002028398	0.00608519269776876	1
Bolocera_tuediae	0.0141987829614604	0.0202839756592292	0.586206896551724	0.0101419878296146	0.00608519269776876	0.298174442190669	0.026369168356998	1	1	1	1	1	1	1		1	0.0385395537525355	1	0.00608519269776876	0.0689655172413793	1	0.271805273833671	0.626774847870183	1	1	1	1	0.109533468559838	0.00608519269776876	1	0.0669371196754564	0.77079107505071	1	0.821501014198783	0.00608519269776876	0.503042596348884	0.00405679513184584	0.567951318458418	0.543610547667343	1	1	0.0141987829614604	0.600405679513185	0.00608519269776876	0.00608519269776876	1	1	1	1	1	0.0425963488843813	0.67342799188641	0.241379310344828	0.247464503042596	0.0283975659229209	1	1	1	0.00608519269776876	1	0.237322515212982	0.42393509127789	0.0162271805273834	0.855983772819473	1	1	0.0101419878296146	0.584178498985801	0.141987829614604	1	0.196754563894523	0.00608519269776876	0.172413793103448	0.0831643002028398	0.00608519269776876	1
Callianira_Antarctica	0.0141987829614604	0.0202839756592292	0.586206896551724	0.0101419878296146	0.00608519269776876	0.298174442190669	0.026369168356998	1	1	1	1	1	1	1	1		0.0385395537525355	1	0.00608519269776876	0.0689655172413793	1	0.271805273833671	0.626774847870183	1	1	1	1	0.109533468559838	0.00608519269776876	1	0.0669371196754564	0.77079107505071	1	0.821501014198783	0.00608519269776876	0.503042596348884	0.00405679513184584	0.567951318458418	0.543610547667343	1	1	0.0141987829614604	0.600405679513185	0.00608519269776876	0.00608519269776876	1	1	1	1	1	0.0425963488843813	0.67342799188641	0.241379310344828	0.247464503042596	0.0283975659229209	1	1	1	0.00608519269776876	1	0.237322515212982	0.42393509127789	0.0162271805273834	0.855983772819473	1	1	0.0101419878296146	0.584178498985801	0.141987829614604	1	0.196754563894523	0.00608519269776876	0.172413793103448	0.0831643002028398	0.00608519269776876	1
