	Abylopsis_tetragona	Acanthoeca_sp	Acropora_digitifera	Agalma_elegans	Aiptasia_pallida	Amphimedon_queenslandica	Aphrocallistes_vastus	Beroe_abyssicola	Beroe_forskalii	Beroe_ovata	Beroe_sp_Antarctica	Beroe_sp_Queensland_Australia	Bolinopsis_ashleyi	Bolinopsis_infundibulum	Bolocera_tuediae	Callianira_Antarctica	Capitella_teleta	Cestum_veneris	Chondrilla_nucula	Cliona_varians	Coeloplana_astericola	Corticium_candelabrum	Craseo_lathetica	Crella_elegans	Ctenophora_sp_Florida_USA	Cydippida_sp	Cydippida_sp_Maryland_USA	Daphnia_pulex	Drosophila_melanogaster	Dryodora_glandiformis	Eunicella_verrucosa	Euplokamis_dunlapae	Eurhamphaea_vexilligera	Hemithris_psittacea	Homo_sapiens	Hormathia_digitata	Hormiphora_californica	Hormiphora_palmata	Hyalonema_populiferum	Hydra_oligactis	Hydra_viridissima	Hydra_vulgaris	Ircinia_fasciculata	Kirkpatrickia_variolosa	Latrunculia_apicalis	Lobata_sp_Punta_Arenas_Argentina	Lobatolampea_tetragona	Mertensiidae_sp_Antarctica	Mertensiidae_sp_Washington_USA	Mnemiopsis_leidyi	Monosiga_brevicolis	Monosiga_ovata	Mycale_phylophylla	Nanomia_bijuga	Nematostella_vectensis	Ocyropsis_crystallina	Ocyropsis_sp_Bimini_Bahamas	Ocyropsis_sp_Florida_USA	Oscarella_carmela	Periphyla_periphyla	Petrosia_ficiformis	Physalia_physalia	Pleurobrachia_bachei	Pleurobrachia_pileus	Pleurobrachia_sp_South_Carolina_USA	Pseudospongosorites_suberitoides	Rossella_fibulata	Salpingoeca_pyxidium	Salpingoeca_rosetta	Spongilla_lacustris	Strongylocentrotus_purpatus	Sycon_ciliatum	Sycon_coactum	Sympagella_nux	Trichoplax_adhaerens	Vallicula_sp
Abylopsis_tetragona		0.00267379679144385	0.00267379679144385	0.00267379679144385	0	0	0	0.00267379679144385	0.00267379679144385	0.00267379679144385	0.00267379679144385	0.00267379679144385	0	0.00267379679144385	0	0.00267379679144385	0	0.00267379679144385	0	0.00267379679144385	0.00267379679144385	0.00267379679144385	0.00267379679144385	0.00267379679144385	0.00267379679144385	0.00267379679144385	0.00267379679144385	0	0	0.00267379679144385	0	0.00267379679144385	0.00267379679144385	0	0	0.00267379679144385	0.00267379679144385	0.00267379679144385	0	0.00267379679144385	0.00267379679144385	0.00267379679144385	0.00267379679144385	0	0	0.00267379679144385	0.00267379679144385	0.00267379679144385	0.00267379679144385	0.00267379679144385	0	0	0	0.00267379679144385	0	0.00267379679144385	0.00267379679144385	0.00267379679144385	0	0	0	0.00267379679144385	0.00267379679144385	0.00267379679144385	0.00267379679144385	0.00267379679144385	0	0.00267379679144385	0	0	0	0	0	0	0	0.00267379679144385
Acanthoeca_sp	0.00267379679144385		0.585561497326203	0.425133689839572	0	0.0240641711229947	0.00267379679144385	1	1	1	1	1	0	1	0	1	0	1	0	0.441176470588235	1	0.315508021390374	0.288770053475936	1	1	1	1	0	0.00267379679144385	1	0	1	1	0	0.00267379679144385	1	1	1	0.315508021390374	0.00267379679144385	0.00267379679144385	0.00267379679144385	1	0.053475935828877	0.0240641711229947	1	1	1	1	1	0	0	0.0240641711229947	0.00267379679144385	0.0347593582887701	1	1	1	0	0	0.0374331550802139	0.189839572192513	1	1	1	1	0.00267379679144385	0.540106951871658	0.0588235294117647	0	0	0	0	0.00267379679144385	0.0133689839572193	1
Acropora_digitifera	0.00267379679144385	0.585561497326203		0.197860962566845	0	0.0053475935828877	0	0.585561497326203	0.585561497326203	0.585561497326203	0.585561497326203	0.585561497326203	0	0.585561497326203	0	0.585561497326203	0	0.585561497326203	0	0.304812834224599	0.585561497326203	0.304812834224599	0.136363636363636	0.585561497326203	0.585561497326203	0.585561497326203	0.585561497326203	0	0.00267379679144385	0.585561497326203	0	0.585561497326203	0.585561497326203	0	0.00267379679144385	0.585561497326203	0.585561497326203	0.585561497326203	0.171122994652406	0.00267379679144385	0.00267379679144385	0.00267379679144385	0.585561497326203	0.053475935828877	0.0240641711229947	0.585561497326203	0.585561497326203	0.585561497326203	0.585561497326203	0.585561497326203	0	0	0.0213903743315508	0.00267379679144385	0.0240641711229947	0.585561497326203	0.585561497326203	0.585561497326203	0	0	0.0374331550802139	0.179144385026738	0.585561497326203	0.585561497326203	0.585561497326203	0.585561497326203	0	0.438502673796791	0.0588235294117647	0	0	0	0	0	0.0133689839572193	0.585561497326203
Agalma_elegans	0.00267379679144385	0.425133689839572	0.197860962566845		0	0.0240641711229947	0.00267379679144385	0.425133689839572	0.425133689839572	0.425133689839572	0.425133689839572	0.425133689839572	0	0.425133689839572	0	0.425133689839572	0	0.425133689839572	0	0.00267379679144385	0.425133689839572	0.00267379679144385	0.288770053475936	0.425133689839572	0.425133689839572	0.425133689839572	0.425133689839572	0	0	0.425133689839572	0	0.425133689839572	0.425133689839572	0	0	0.425133689839572	0.425133689839572	0.425133689839572	0.27807486631016	0.00267379679144385	0.00267379679144385	0.00267379679144385	0.425133689839572	0.0508021390374332	0.0213903743315508	0.425133689839572	0.425133689839572	0.425133689839572	0.425133689839572	0.425133689839572	0	0	0.00267379679144385	0.00267379679144385	0.0133689839572193	0.425133689839572	0.425133689839572	0.425133689839572	0	0	0	0.00267379679144385	0.425133689839572	0.425133689839572	0.425133689839572	0.425133689839572	0.00267379679144385	0.17379679144385	0	0	0	0	0	0.00267379679144385	0.0133689839572193	0.425133689839572
Aiptasia_pallida	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amphimedon_queenslandica	0	0.0240641711229947	0.0053475935828877	0.0240641711229947	0		0	0.0240641711229947	0.0240641711229947	0.0240641711229947	0.0240641711229947	0.0240641711229947	0	0.0240641711229947	0	0.0240641711229947	0	0.0240641711229947	0	0	0.0240641711229947	0	0.0240641711229947	0.0240641711229947	0.0240641711229947	0.0240641711229947	0.0240641711229947	0	0	0.0240641711229947	0	0.0240641711229947	0.0240641711229947	0	0	0.0240641711229947	0.0240641711229947	0.0240641711229947	0.0240641711229947	0	0	0	0.0240641711229947	0.00267379679144385	0.00267379679144385	0.0240641711229947	0.0240641711229947	0.0240641711229947	0.0240641711229947	0.0240641711229947	0	0	0	0	0.00267379679144385	0.0240641711229947	0.0240641711229947	0.0240641711229947	0	0	0	0	0.0240641711229947	0.0240641711229947	0.0240641711229947	0.0240641711229947	0	0.0240641711229947	0	0	0	0	0	0	0.00267379679144385	0.0240641711229947
Aphrocallistes_vastus	0	0.00267379679144385	0	0.00267379679144385	0	0		0.00267379679144385	0.00267379679144385	0.00267379679144385	0.00267379679144385	0.00267379679144385	0	0.00267379679144385	0	0.00267379679144385	0	0.00267379679144385	0	0	0.00267379679144385	0	0.00267379679144385	0.00267379679144385	0.00267379679144385	0.00267379679144385	0.00267379679144385	0	0	0.00267379679144385	0	0.00267379679144385	0.00267379679144385	0	0	0.00267379679144385	0.00267379679144385	0.00267379679144385	0.00267379679144385	0	0	0	0.00267379679144385	0	0	0.00267379679144385	0.00267379679144385	0.00267379679144385	0.00267379679144385	0.00267379679144385	0	0	0	0	0	0.00267379679144385	0.00267379679144385	0.00267379679144385	0	0	0	0	0.00267379679144385	0.00267379679144385	0.00267379679144385	0.00267379679144385	0.00267379679144385	0	0	0	0	0	0	0.00267379679144385	0	0.00267379679144385
Beroe_abyssicola	0.00267379679144385	1	0.585561497326203	0.425133689839572	0	0.0240641711229947	0.00267379679144385		1	1	1	1	0	1	0	1	0	1	0	0.441176470588235	1	0.315508021390374	0.288770053475936	1	1	1	1	0	0.00267379679144385	1	0	1	1	0	0.00267379679144385	1	1	1	0.315508021390374	0.00267379679144385	0.00267379679144385	0.00267379679144385	1	0.053475935828877	0.0240641711229947	1	1	1	1	1	0	0	0.0240641711229947	0.00267379679144385	0.0347593582887701	1	1	1	0	0	0.0374331550802139	0.189839572192513	1	1	1	1	0.00267379679144385	0.540106951871658	0.0588235294117647	0	0	0	0	0.00267379679144385	0.0133689839572193	1
Beroe_forskalii	0.00267379679144385	1	0.585561497326203	0.425133689839572	0	0.0240641711229947	0.00267379679144385	1		1	1	1	0	1	0	1	0	1	0	0.441176470588235	1	0.315508021390374	0.288770053475936	1	1	1	1	0	0.00267379679144385	1	0	1	1	0	0.00267379679144385	1	1	1	0.315508021390374	0.00267379679144385	0.00267379679144385	0.00267379679144385	1	0.053475935828877	0.0240641711229947	1	1	1	1	1	0	0	0.0240641711229947	0.00267379679144385	0.0347593582887701	1	1	1	0	0	0.0374331550802139	0.189839572192513	1	1	1	1	0.00267379679144385	0.540106951871658	0.0588235294117647	0	0	0	0	0.00267379679144385	0.0133689839572193	1
Beroe_ovata	0.00267379679144385	1	0.585561497326203	0.425133689839572	0	0.0240641711229947	0.00267379679144385	1	1		1	1	0	1	0	1	0	1	0	0.441176470588235	1	0.315508021390374	0.288770053475936	1	1	1	1	0	0.00267379679144385	1	0	1	1	0	0.00267379679144385	1	1	1	0.315508021390374	0.00267379679144385	0.00267379679144385	0.00267379679144385	1	0.053475935828877	0.0240641711229947	1	1	1	1	1	0	0	0.0240641711229947	0.00267379679144385	0.0347593582887701	1	1	1	0	0	0.0374331550802139	0.189839572192513	1	1	1	1	0.00267379679144385	0.540106951871658	0.0588235294117647	0	0	0	0	0.00267379679144385	0.0133689839572193	1
