	Abylopsis_tetragona	Acanthoeca_sp	Acropora_digitifera	Agalma_elegans	Aiptasia_pallida	Amphimedon_queenslandica	Aphrocallistes_vastus	Beroe_abyssicola	Beroe_forskalii	Beroe_ovata	Beroe_sp_Antarctica	Beroe_sp_Queensland_Australia	Bolinopsis_ashleyi	Bolinopsis_infundibulum	Bolocera_tuediae	Callianira_Antarctica	Capitella_teleta	Cestum_veneris	Chondrilla_nucula	Cliona_varians	Coeloplana_astericola	Corticium_candelabrum	Craseo_lathetica	Crella_elegans	Ctenophora_sp_Florida_USA	Cydippida_sp	Cydippida_sp_Maryland_USA	Daphnia_pulex	Drosophila_melanogaster	Dryodora_glandiformis	Eunicella_verrucosa	Euplokamis_dunlapae	Eurhamphaea_vexilligera	Hemithris_psittacea	Homo_sapiens	Hormathia_digitata	Hormiphora_californica	Hormiphora_palmata	Hyalonema_populiferum	Hydra_oligactis	Hydra_viridissima	Hydra_vulgaris	Ircinia_fasciculata	Kirkpatrickia_variolosa	Latrunculia_apicalis	Lobata_sp_Punta_Arenas_Argentina	Lobatolampea_tetragona	Mertensiidae_sp_Antarctica	Mertensiidae_sp_Washington_USA	Mnemiopsis_leidyi	Monosiga_brevicolis	Monosiga_ovata	Mycale_phylophylla	Nanomia_bijuga	Nematostella_vectensis	Ocyropsis_crystallina	Ocyropsis_sp_Bimini_Bahamas	Ocyropsis_sp_Florida_USA	Oscarella_carmela	Periphyla_periphyla	Petrosia_ficiformis	Physalia_physalia	Pleurobrachia_bachei	Pleurobrachia_pileus	Pleurobrachia_sp_South_Carolina_USA	Pseudospongosorites_suberitoides	Rossella_fibulata	Salpingoeca_pyxidium	Salpingoeca_rosetta	Spongilla_lacustris	Strongylocentrotus_purpatus	Sycon_ciliatum	Sycon_coactum	Sympagella_nux	Trichoplax_adhaerens	Vallicula_sp
Abylopsis_tetragona		0.989304812834225	0	0.991087344028521	0.991087344028521	0.989304812834225	0.884135472370767	0	0.25668449197861	0.165775401069519	0	0	0	0	0	0.572192513368984	0.987522281639929	0	0	0	0.746880570409982	0	0	0	0	0	0.982174688057041	0.985739750445633	0.991087344028521	0.939393939393939	0.991087344028521	0	0	0.991087344028521	0.991087344028521	0	0.985739750445633	0.358288770053476	0.301247771836007	0	0.991087344028521	0.989304812834225	0	0.885918003565062	0	0	0	0	0.210338680926916	0	0.980392156862745	0.472370766488414	0.989304812834225	0.837789661319073	0.991087344028521	0	0	0	0.983957219251337	0.190730837789661	0.686274509803922	0	0.527629233511586	0.336898395721925	0.442067736185383	0	0.987522281639929	0	0.79144385026738	0.912655971479501	0.991087344028521	0.991087344028521	0.942959001782531	0.987522281639929	0.989304812834225	0.176470588235294
Acanthoeca_sp	0.989304812834225		0	0.989304812834225	0.996434937611408	0.994652406417112	0.889483065953654	0	0.25668449197861	0.165775401069519	0	0	0	0	0	0.579322638146168	0.992869875222816	0	0	0	0.75222816399287	0	0	0	0	0	0.987522281639929	0.991087344028521	0.996434937611408	0.944741532976827	0.996434937611408	0	0	0.996434937611408	0.996434937611408	0	0.991087344028521	0.36541889483066	0.301247771836007	0	0.989304812834225	0.987522281639929	0	0.89126559714795	0	0	0	0	0.2174688057041	0	0.987522281639929	0.479500891265597	0.994652406417112	0.836007130124777	0.996434937611408	0	0	0	0.989304812834225	0.190730837789661	0.691622103386809	0	0.532976827094474	0.344028520499109	0.449197860962567	0	0.992869875222816	0	0.796791443850267	0.918003565062389	0.994652406417112	0.996434937611408	0.948306595365419	0.992869875222816	0.994652406417112	0.176470588235294
Acropora_digitifera	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Agalma_elegans	0.991087344028521	0.989304812834225	0		0.991087344028521	0.989304812834225	0.884135472370767	0	0.25668449197861	0.165775401069519	0	0	0	0	0	0.572192513368984	0.987522281639929	0	0	0	0.746880570409982	0	0	0	0	0	0.982174688057041	0.985739750445633	0.991087344028521	0.939393939393939	0.991087344028521	0	0	0.991087344028521	0.991087344028521	0	0.985739750445633	0.358288770053476	0.301247771836007	0	0.991087344028521	0.989304812834225	0	0.885918003565062	0	0	0	0	0.210338680926916	0	0.980392156862745	0.472370766488414	0.989304812834225	0.837789661319073	0.991087344028521	0	0	0	0.983957219251337	0.190730837789661	0.686274509803922	0	0.527629233511586	0.336898395721925	0.442067736185383	0	0.987522281639929	0	0.79144385026738	0.912655971479501	0.991087344028521	0.991087344028521	0.942959001782531	0.987522281639929	0.989304812834225	0.176470588235294
Aiptasia_pallida	0.991087344028521	0.996434937611408	0	0.991087344028521		0.996434937611408	0.89126559714795	0	0.25668449197861	0.165775401069519	0	0	0	0	0	0.579322638146168	0.994652406417112	0	0	0	0.754010695187166	0	0	0	0	0	0.989304812834225	0.992869875222816	0.998217468805704	0.946524064171123	0.998217468805704	0	0	0.998217468805704	0.998217468805704	0	0.992869875222816	0.36541889483066	0.301247771836007	0	0.991087344028521	0.989304812834225	0	0.893048128342246	0	0	0	0	0.2174688057041	0	0.987522281639929	0.479500891265597	0.996434937611408	0.837789661319073	0.998217468805704	0	0	0	0.991087344028521	0.190730837789661	0.693404634581105	0	0.53475935828877	0.344028520499109	0.449197860962567	0	0.994652406417112	0	0.798573975044563	0.919786096256685	0.996434937611408	0.998217468805704	0.950089126559715	0.994652406417112	0.996434937611408	0.176470588235294
Amphimedon_queenslandica	0.989304812834225	0.994652406417112	0	0.989304812834225	0.996434937611408		0.889483065953654	0	0.254901960784314	0.163992869875223	0	0	0	0	0	0.577540106951872	0.992869875222816	0	0	0	0.75222816399287	0	0	0	0	0	0.987522281639929	0.991087344028521	0.996434937611408	0.944741532976827	0.996434937611408	0	0	0.996434937611408	0.996434937611408	0	0.991087344028521	0.363636363636364	0.299465240641711	0	0.989304812834225	0.987522281639929	0	0.89126559714795	0	0	0	0	0.215686274509804	0	0.987522281639929	0.479500891265597	0.994652406417112	0.836007130124777	0.996434937611408	0	0	0	0.989304812834225	0.188948306595365	0.691622103386809	0	0.532976827094474	0.342245989304813	0.447415329768271	0	0.992869875222816	0	0.796791443850267	0.918003565062389	0.994652406417112	0.996434937611408	0.948306595365419	0.992869875222816	0.994652406417112	0.174688057040998
Aphrocallistes_vastus	0.884135472370767	0.889483065953654	0	0.884135472370767	0.89126559714795	0.889483065953654		0	0.153297682709447	0.153297682709447	0	0	0	0	0	0.475935828877005	0.887700534759358	0	0	0	0.647058823529412	0	0	0	0	0	0.882352941176471	0.885918003565062	0.89126559714795	0.839572192513369	0.89126559714795	0	0	0.89126559714795	0.89126559714795	0	0.885918003565062	0.262032085561497	0.197860962566845	0	0.884135472370767	0.882352941176471	0	0.889483065953654	0	0	0	0	0.204991087344029	0	0.880570409982175	0.376114081996435	0.889483065953654	0.834224598930481	0.89126559714795	0	0	0	0.884135472370767	0.190730837789661	0.586452762923351	0	0.500891265597148	0.240641711229947	0.345811051693405	0	0.89126559714795	0	0.746880570409982	0.812834224598931	0.889483065953654	0.89126559714795	0.843137254901961	0.89126559714795	0.889483065953654	0.117647058823529
Beroe_abyssicola	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beroe_forskalii	0.25668449197861	0.25668449197861	0	0.25668449197861	0.25668449197861	0.254901960784314	0.153297682709447	0		0.167557932263815	0	0	0	0	0	0.258467023172906	0.25668449197861	0	0	0	0.258467023172906	0	0	0	0	0	0.258467023172906	0.25668449197861	0.25668449197861	0.258467023172906	0.25668449197861	0	0	0.25668449197861	0.25668449197861	0	0.258467023172906	0.258467023172906	0.25668449197861	0	0.25668449197861	0.25668449197861	0	0.153297682709447	0	0	0	0	0.167557932263815	0	0.254901960784314	0.254901960784314	0.25668449197861	0.153297682709447	0.25668449197861	0	0	0	0.25668449197861	0.153297682709447	0.25668449197861	0	0.185383244206774	0.258467023172906	0.258467023172906	0	0.25668449197861	0	0.203208556149733	0.25668449197861	0.25668449197861	0.25668449197861	0.25668449197861	0.25668449197861	0.25668449197861	0.176470588235294
Beroe_ovata	0.165775401069519	0.165775401069519	0	0.165775401069519	0.165775401069519	0.163992869875223	0.153297682709447	0	0.167557932263815		0	0	0	0	0	0.167557932263815	0.165775401069519	0	0	0	0.167557932263815	0	0	0	0	0	0.167557932263815	0.165775401069519	0.165775401069519	0.167557932263815	0.165775401069519	0	0	0.165775401069519	0.165775401069519	0	0.167557932263815	0.167557932263815	0.165775401069519	0	0.165775401069519	0.165775401069519	0	0.153297682709447	0	0	0	0	0.167557932263815	0	0.163992869875223	0.163992869875223	0.165775401069519	0.153297682709447	0.165775401069519	0	0	0	0.165775401069519	0.153297682709447	0.165775401069519	0	0.162210338680927	0.167557932263815	0.167557932263815	0	0.165775401069519	0	0.165775401069519	0.165775401069519	0.165775401069519	0.165775401069519	0.165775401069519	0.165775401069519	0.165775401069519	0.130124777183601
