	Abeoforma_whisleri	Acanthoeca_sp_10tr	Acanthoeca_spectabilis_VA_02	Aiptasia_pallida	Alatina_alata	Amoebidium_parasiticum_JAP72	Amphimedon_queenslandica	Antipathes_caribbeana	Aphrocallistes_vastus	Aplysia_californica	Atolla_vanhoeffeni	Aurelia_aurita	Beroe_abyssicola	Beroe_sp	Bolinopsis_infundibulum	Bolocera_tuedia	Branchiostoma_floridae	Capitella_teleta	Capsaspora_owczarzaki_atcc30864	Cestum_veneris	Choanoeca_perplexa_11	Chondrilla_nucula	Clathrina_coriacea	Clytia_hemisphaerica	Codosiga_hollandica_17	Coeloplana_species	Corticium_candelabrum	Craspedacusta_sowerbyi	Crassostrea_gigas	Creolimax_fragrantissima	Daphnia_pulex	Diaphanoeca_grandis_RI_01	Didymoeca_costata_10	Dryodora_glandiformis	Edwardsiella_lineata	Ephydatia_muelleri	Euplectella_aspergillum	Euplokamis_dunlapae	Gorgonia_ventalina	Grantia_compressa	Helobdella_robusta	Homo_sapiens	Hormiphora_californensis	Hyalonema_populiferum	Hydra_magnipapillata	Hydractinia_polyclina	Ircinia_fasciculata	Ixodes_scapularis	Kirkpatrickia_variolosa	Lampea_pancerina	Latrunculia_apicalis	Leuconia_nivea	Leucosolenia_complicata	Liriope_tetraphylla	Lucernariopsis_campanulata	Ministeria_vibrans	Mnemiopsis_leidyi	Monosiga_brevicollis_mx1	Montastraea_faveolata	Mycale_phyllophila	Mylnosiga_fluctuans_19	Nanomia_bijuga	Nematostella_vectensis	Oscarella_carmela	Oscarella_species	Pelagia_noctiluca	Pennatula_rubra	Periphylla_periphylla	Petrosia_ficiformis	Pirum_gemmata	Plakina_jani	Pleraplysilla_spinifera	Pleurobrachia_species	Plumapathes_pennacea	Porites_australiensis	Rossella_fibulata	Saccoglossus_kowalevskii	Salpingoeca_dolichothecata_16	Salpingoeca_helianthica_18	Salpingoeca_infusionum_12	Salpingoeca_macrocollata_06	Salpingoeca_punica_03	Salpingoeca_qvevrii_09	Salpingoeca_roanoka_13	Salpingoeca_rosetta	Salpingoeca_urceolata_04	Sphaeroforma_arctica_JP610	Spongilla_lacustris	Stephanoeca_diplocostata_AUFR	Stomolophus_meleagris	Strongylocentrotus_purpuratus	Sycon_ciliatum	Sycon_coactum	Sympagella_nux	Tribolium_castaneum	Trichoplax_adhaerens	Vallicula_multiformis
Chondrilla_nucula	0	0.816053511705686	0.79933110367893	0	0.879598662207358	0.872909698996655	0	0	0.923076923076923	0.923076923076923	0	0.936454849498328	0.642140468227425	0	0	0	0.882943143812709	0.946488294314381	0.919732441471572	0	0.77257525083612		0	0.906354515050167	0.879598662207358	0.889632107023411	0.936454849498328	0.852842809364548	0.946488294314381	0.839464882943144	0.899665551839465	0.896321070234114	0.82943143812709	0.936454849498328	0	0.548494983277592	0.765886287625418	0.31438127090301	0.906354515050167	0	0.94314381270903	0.926421404682274	0.919732441471572	0	0.896321070234114	0.919732441471572	0.364548494983278	0.91304347826087	0.916387959866221	0.511705685618729	0	0	0.933110367892977	0.535117056856187	0.926421404682274	0.635451505016722	0.926421404682274	0.749163879598662	0	0.919732441471572	0.842809364548495	0.946488294314381	0	0.204013377926421	0.929765886287625	0.575250836120401	0.301003344481605	0	0.779264214046823	0.290969899665552	0.939799331103679	0	0.946488294314381	0	0	0.896321070234114	0.94314381270903	0.8561872909699	0.872909698996655	0.608695652173913	0.882943143812709	0	0.919732441471572	0.765886287625418	0.45819397993311	0.889632107023411	0.795986622073579	0.672240802675585	0.82943143812709	0.936454849498328	0.939799331103679	0.0836120401337793	0.909698996655518	0.909698996655518	0.939799331103679	0.909698996655518	0.896321070234114
Clathrina_coriacea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clytia_hemisphaerica	0	0.82943143812709	0.826086956521739	0	0.892976588628763	0.859531772575251	0	0	0.903010033444816	0.923076923076923	0	0.933110367892977	0.662207357859532	0	0	0	0.879598662207358	0.933110367892977	0.906354515050167	0	0.759197324414716	0.906354515050167	0		0.879598662207358	0.896321070234114	0.933110367892977	0.8561872909699	0.946488294314381	0.82943143812709	0.889632107023411	0.909698996655518	0.819397993311037	0.946488294314381	0	0.538461538461538	0.745819397993311	0.31438127090301	0.916387959866221	0	0.933110367892977	0.923076923076923	0.923076923076923	0	0.936454849498328	0.929765886287625	0.367892976588629	0.899665551839465	0.906354515050167	0.518394648829431	0	0	0.946488294314381	0.538461538461538	0.916387959866221	0.632107023411371	0.926421404682274	0.749163879598662	0	0.899665551839465	0.859531772575251	0.946488294314381	0	0.197324414715719	0.919732441471572	0.59866220735786	0.311036789297659	0	0.749163879598662	0.301003344481605	0.923076923076923	0	0.946488294314381	0	0	0.859531772575251	0.94314381270903	0.8561872909699	0.876254180602007	0.608695652173913	0.876254180602007	0	0.933110367892977	0.762541806020067	0.454849498327759	0.899665551839465	0.816053511705686	0.645484949832776	0.842809364548495	0.933110367892977	0.936454849498328	0.0836120401337793	0.906354515050167	0.889632107023411	0.939799331103679	0.899665551839465	0.866220735785953
Codosiga_hollandica_17	0	0.809364548494983	0.792642140468227	0	0.872909698996655	0.842809364548495	0	0	0.876254180602007	0.909698996655518	0	0.896321070234114	0.612040133779264	0	0	0	0.8561872909699	0.896321070234114	0.859531772575251	0	0.739130434782609	0.879598662207358	0	0.879598662207358		0.849498327759197	0.899665551839465	0.816053511705686	0.909698996655518	0.82943143812709	0.879598662207358	0.859531772575251	0.826086956521739	0.899665551839465	0	0.518394648829431	0.729096989966555	0.290969899665552	0.8561872909699	0	0.909698996655518	0.88628762541806	0.896321070234114	0	0.869565217391304	0.889632107023411	0.347826086956522	0.859531772575251	0.879598662207358	0.474916387959866	0	0	0.906354515050167	0.494983277591973	0.889632107023411	0.608695652173913	0.889632107023411	0.74247491638796	0	0.872909698996655	0.816053511705686	0.909698996655518	0	0.214046822742475	0.903010033444816	0.568561872909699	0.274247491638796	0	0.745819397993311	0.267558528428094	0.889632107023411	0	0.909698996655518	0	0	0.832775919732441	0.906354515050167	0.852842809364548	0.842809364548495	0.608695652173913	0.872909698996655	0	0.896321070234114	0.765886287625418	0.454849498327759	0.866220735785953	0.792642140468227	0.632107023411371	0.836120401337793	0.896321070234114	0.906354515050167	0.0836120401337793	0.889632107023411	0.879598662207358	0.899665551839465	0.896321070234114	0.836120401337793
Coeloplana_species	0	0.802675585284281	0.779264214046823	0	0.852842809364548	0.8561872909699	0	0	0.88628762541806	0.91304347826087	0	0.919732441471572	0.662207357859532	0	0	0	0.879598662207358	0.919732441471572	0.899665551839465	0	0.755852842809365	0.889632107023411	0	0.896321070234114	0.849498327759197		0.923076923076923	0.826086956521739	0.936454849498328	0.819397993311037	0.879598662207358	0.882943143812709	0.789297658862876	0.936454849498328	0	0.508361204013378	0.729096989966555	0.311036789297659	0.896321070234114	0	0.923076923076923	0.909698996655518	0.889632107023411	0	0.88628762541806	0.906354515050167	0.357859531772575	0.882943143812709	0.872909698996655	0.54180602006689	0	0	0.91304347826087	0.501672240802676	0.889632107023411	0.655518394648829	0.916387959866221	0.74247491638796	0	0.88628762541806	0.852842809364548	0.933110367892977	0	0.163879598662207	0.909698996655518	0.595317725752508	0.307692307692308	0	0.74247491638796	0.297658862876254	0.91304347826087	0	0.936454849498328	0	0	0.849498327759197	0.926421404682274	0.862876254180602	0.862876254180602	0.605351170568562	0.862876254180602	0	0.899665551839465	0.74247491638796	0.438127090301003	0.866220735785953	0.789297658862876	0.645484949832776	0.819397993311037	0.919732441471572	0.923076923076923	0.0668896321070234	0.879598662207358	0.872909698996655	0.919732441471572	0.889632107023411	0.899665551839465
Corticium_candelabrum	0	0.82943143812709	0.816053511705686	0	0.903010033444816	0.896321070234114	0	0	0.936454849498328	0.959866220735786	0	0.966555183946488	0.652173913043478	0	0	0	0.923076923076923	0.966555183946488	0.926421404682274	0	0.769230769230769	0.936454849498328	0	0.933110367892977	0.899665551839465	0.923076923076923		0.869565217391304	0.983277591973244	0.866220735785953	0.933110367892977	0.906354515050167	0.842809364548495	0.973244147157191	0	0.551839464882943	0.779264214046823	0.317725752508361	0.926421404682274	0	0.976588628762542	0.956521739130435	0.94314381270903	0	0.923076923076923	0.953177257525084	0.364548494983278	0.926421404682274	0.923076923076923	0.531772575250836	0	0	0.959866220735786	0.551839464882943	0.946488294314381	0.652173913043478	0.963210702341137	0.759197324414716	0	0.936454849498328	0.879598662207358	0.979933110367893	0	0.220735785953177	0.959866220735786	0.588628762541806	0.301003344481605	0	0.789297658862876	0.290969899665552	0.963210702341137	0	0.983277591973244	0	0	0.892976588628763	0.979933110367893	0.892976588628763	0.91304347826087	0.602006688963211	0.919732441471572	0	0.946488294314381	0.77257525083612	0.471571906354515	0.909698996655518	0.82943143812709	0.682274247491639	0.8561872909699	0.966555183946488	0.969899665551839	0.0836120401337793	0.919732441471572	0.923076923076923	0.969899665551839	0.94314381270903	0.903010033444816
Craspedacusta_sowerbyi	0	0.775919732441472	0.752508361204013	0	0.82943143812709	0.82943143812709	0	0	0.862876254180602	0.8561872909699	0	0.869565217391304	0.632107023411371	0	0	0	0.82943143812709	0.879598662207358	0.839464882943144	0	0.752508361204013	0.852842809364548	0	0.8561872909699	0.816053511705686	0.826086956521739	0.869565217391304		0.879598662207358	0.782608695652174	0.82943143812709	0.849498327759197	0.782608695652174	0.869565217391304	0	0.494983277591973	0.729096989966555	0.270903010033445	0.839464882943144	0	0.866220735785953	0.879598662207358	0.8561872909699	0	0.846153846153846	0.862876254180602	0.297658862876254	0.846153846153846	0.846153846153846	0.494983277591973	0	0	0.879598662207358	0.48494983277592	0.852842809364548	0.602006688963211	0.879598662207358	0.74247491638796	0	0.832775919732441	0.819397993311037	0.879598662207358	0	0.190635451505017	0.852842809364548	0.568561872909699	0.287625418060201	0	0.712374581939799	0.284280936454849	0.872909698996655	0	0.879598662207358	0	0	0.836120401337793	0.876254180602007	0.789297658862876	0.82943143812709	0.591973244147157	0.82943143812709	0	0.866220735785953	0.722408026755853	0.424749163879599	0.836120401337793	0.745819397993311	0.618729096989967	0.782608695652174	0.869565217391304	0.872909698996655	0.0635451505016722	0.839464882943144	0.846153846153846	0.876254180602007	0.832775919732441	0.822742474916388
Crassostrea_gigas	0	0.842809364548495	0.826086956521739	0	0.916387959866221	0.909698996655518	0	0	0.94314381270903	0.976588628762542	0	0.983277591973244	0.668896321070234	0	0	0	0.933110367892977	0.983277591973244	0.94314381270903	0	0.782608695652174	0.946488294314381	0	0.946488294314381	0.909698996655518	0.936454849498328	0.983277591973244	0.879598662207358		0.876254180602007	0.94314381270903	0.923076923076923	0.846153846153846	0.989966555183946	0	0.561872909698997	0.785953177257525	0.324414715719064	0.94314381270903	0	0.986622073578595	0.973244147157191	0.953177257525084	0	0.936454849498328	0.969899665551839	0.367892976588629	0.939799331103679	0.929765886287625	0.548494983277592	0	0	0.976588628762542	0.561872909698997	0.953177257525084	0.662207357859532	0.979933110367893	0.77257525083612	0	0.94314381270903	0.892976588628763	0.996655518394649	0	0.220735785953177	0.969899665551839	0.602006688963211	0.311036789297659	0	0.79933110367893	0.301003344481605	0.973244147157191	0	1	0	0	0.899665551839465	0.989966555183946	0.909698996655518	0.926421404682274	0.608695652173913	0.926421404682274	0	0.963210702341137	0.789297658862876	0.478260869565217	0.926421404682274	0.839464882943144	0.695652173913043	0.872909698996655	0.983277591973244	0.986622073578595	0.0836120401337793	0.936454849498328	0.929765886287625	0.983277591973244	0.953177257525084	0.916387959866221
Creolimax_fragrantissima	0	0.755852842809365	0.725752508361204	0	0.822742474916388	0.826086956521739	0	0	0.839464882943144	0.866220735785953	0	0.869565217391304	0.608695652173913	0	0	0	0.812709030100334	0.859531772575251	0.839464882943144	0	0.722408026755853	0.839464882943144	0	0.82943143812709	0.82943143812709	0.819397993311037	0.866220735785953	0.782608695652174	0.876254180602007		0.8561872909699	0.806020066889632	0.759197324414716	0.866220735785953	0	0.505016722408027	0.725752508361204	0.274247491638796	0.832775919732441	0	0.876254180602007	0.869565217391304	0.849498327759197	0	0.82943143812709	0.862876254180602	0.337792642140468	0.839464882943144	0.832775919732441	0.48494983277592	0	0	0.859531772575251	0.471571906354515	0.852842809364548	0.618729096989967	0.876254180602007	0.71571906354515	0	0.842809364548495	0.792642140468227	0.872909698996655	0	0.183946488294314	0.866220735785953	0.565217391304348	0.287625418060201	0	0.745819397993311	0.267558528428094	0.852842809364548	0	0.876254180602007	0	0	0.82943143812709	0.869565217391304	0.842809364548495	0.849498327759197	0.585284280936455	0.8561872909699	0	0.849498327759197	0.749163879598662	0.441471571906354	0.839464882943144	0.832775919732441	0.622073578595318	0.79933110367893	0.869565217391304	0.869565217391304	0.0635451505016722	0.839464882943144	0.826086956521739	0.862876254180602	0.8561872909699	0.809364548494983
Daphnia_pulex	0	0.809364548494983	0.785953177257525	0	0.859531772575251	0.8561872909699	0	0	0.899665551839465	0.919732441471572	0	0.926421404682274	0.635451505016722	0	0	0	0.879598662207358	0.926421404682274	0.88628762541806	0	0.732441471571906	0.899665551839465	0	0.889632107023411	0.879598662207358	0.879598662207358	0.933110367892977	0.82943143812709	0.94314381270903	0.8561872909699		0.872909698996655	0.826086956521739	0.933110367892977	0	0.518394648829431	0.765886287625418	0.280936454849498	0.899665551839465	0	0.94314381270903	0.916387959866221	0.909698996655518	0	0.879598662207358	0.91304347826087	0.344481605351171	0.882943143812709	0.889632107023411	0.51505016722408	0	0	0.919732441471572	0.518394648829431	0.909698996655518	0.648829431438127	0.923076923076923	0.732441471571906	0	0.892976588628763	0.859531772575251	0.939799331103679	0	0.220735785953177	0.933110367892977	0.568561872909699	0.267558528428094	0	0.749163879598662	0.264214046822742	0.919732441471572	0	0.94314381270903	0	0	0.869565217391304	0.936454849498328	0.872909698996655	0.88628762541806	0.591973244147157	0.899665551839465	0	0.906354515050167	0.749163879598662	0.438127090301003	0.869565217391304	0.819397993311037	0.638795986622074	0.832775919732441	0.926421404682274	0.929765886287625	0.0836120401337793	0.879598662207358	0.892976588628763	0.926421404682274	0.906354515050167	0.859531772575251
Diaphanoeca_grandis_RI_01	0	0.839464882943144	0.806020066889632	0	0.872909698996655	0.8561872909699	0	0	0.889632107023411	0.899665551839465	0	0.91304347826087	0.645484949832776	0	0	0	0.8561872909699	0.923076923076923	0.896321070234114	0	0.765886287625418	0.896321070234114	0	0.909698996655518	0.859531772575251	0.882943143812709	0.906354515050167	0.849498327759197	0.923076923076923	0.806020066889632	0.872909698996655		0.812709030100334	0.923076923076923	0	0.528428093645485	0.739130434782609	0.317725752508361	0.899665551839465	0	0.909698996655518	0.903010033444816	0.903010033444816	0	0.899665551839465	0.909698996655518	0.367892976588629	0.872909698996655	0.88628762541806	0.498327759197324	0	0	0.923076923076923	0.535117056856187	0.892976588628763	0.612040133779264	0.903010033444816	0.739130434782609	0	0.872909698996655	0.846153846153846	0.923076923076923	0	0.20066889632107	0.903010033444816	0.578595317725752	0.304347826086957	0	0.735785953177257	0.301003344481605	0.91304347826087	0	0.923076923076923	0	0	0.846153846153846	0.916387959866221	0.832775919732441	0.849498327759197	0.608695652173913	0.8561872909699	0	0.91304347826087	0.769230769230769	0.45819397993311	0.88628762541806	0.785953177257525	0.632107023411371	0.842809364548495	0.91304347826087	0.916387959866221	0.0769230769230769	0.882943143812709	0.876254180602007	0.916387959866221	0.876254180602007	0.862876254180602
