	Abylopsis_tetragona	Acropora_digitifera	Agalma_elegans	Aiptasia_pallida	Allomyces_macrogynus	Amoebidium_parasiticum	Amphimedon_queenslandica	Aphrocallistes_vastus	Aurelia_aurita	Beroe_abyssicola	Bolinopsis_infundibulum	Bolocera_tuediae	Capitella_teleta	Capsaspora_owczarzaki	Chondrilla_nucula	Coeloplana_astericola	Corticium_candelabrum	Craseoa_lathetica	Crella_elegans	Danio_rerio	Daphnia_pulex	Drosophila_melanogaster	Dryodora_glandiformis	Ephydatia_muelleri	Eunicella_verrucosa	Euplokamis_dunlapae	Hemithiris_psittacea	Homo_sapiens	Hormathia_digitata	Hyalonema_populiferum	Hydra_oligactis	Hydra_viridissima	Hydra_vulgaris	Ircinia_fasciculata	Kirkpatrickia_variolosa	Latrunculia_apicalis	Lithobius_forficatus	Lottia_gigantea	Mertensiidae_sp	Ministeria_vibrans	Mnemiopsis_leidyi	Monosiga_ovata	Mortierella_verticillata	Nanomia_bijuga	Nematostella_vectensis	Oscarella_carmela	Periphylla_periphylla	Petromyzon_marinus	Petrosia_ficiformis	Physalia_physalis	Platygyra_carnosa	Pleurobrachia_atlantica	Pleurobrachia_bachei	Priapulus_caudatus	Pseudospongosorites_suberitoides	Rhizopus_oryzae	Rossella_fibulata	Saccoglossus_kowalevskii	Salpingoeca_rosetta	Sphaeroforma_arctica	Spizellomyces_punctatus	Spongilla_alba	Strongylocentrotus_purpuratus	Sycon_ciliatum	Sycon_coactum	Sympagella_nux	Tethya_wilhelma	Trichoplax_adhaerens	Tubulanus_polymorphus	Vallicula_sp
Abylopsis_tetragona		1	0.953846153846154	1	0.953846153846154	0.946153846153846	1	1	1	0.938461538461538	0.953846153846154	0	1	1	1	0.530769230769231	0	1	0	1	1	1	0.684615384615385	0	1	0.653846153846154	1	1	0.869230769230769	0	0	0.892307692307692	1	1	0.953846153846154	1	1	0.946153846153846	0.8	1	1	0.953846153846154	0.953846153846154	1	0.953846153846154	1	0	1	1	1	0.507692307692308	0	1	1	0	0	1	0.976923076923077	0.953846153846154	0.938461538461538	0.953846153846154	1	0.8	1	1	1	0	0	1	0
Acropora_digitifera	1		0.953846153846154	1	0.953846153846154	0.946153846153846	1	1	1	0.938461538461538	0.953846153846154	0	1	1	1	0.530769230769231	0	1	0	1	1	1	0.684615384615385	0	1	0.653846153846154	1	1	0.869230769230769	0	0	0.892307692307692	1	1	0.953846153846154	1	1	0.946153846153846	0.8	1	1	0.953846153846154	0.953846153846154	1	0.953846153846154	1	0	1	1	1	0.507692307692308	0	1	1	0	0	1	0.976923076923077	0.953846153846154	0.938461538461538	0.953846153846154	1	0.8	1	1	1	0	0	1	0
Agalma_elegans	0.953846153846154	0.953846153846154		0.953846153846154	0.953846153846154	0.946153846153846	0.953846153846154	0.953846153846154	0.953846153846154	0.938461538461538	0.953846153846154	0	0.953846153846154	0.953846153846154	0.953846153846154	0.530769230769231	0	0.953846153846154	0	0.953846153846154	0.953846153846154	0.953846153846154	0.684615384615385	0	0.953846153846154	0.607692307692308	0.953846153846154	0.953846153846154	0.823076923076923	0	0	0.892307692307692	0.953846153846154	0.953846153846154	0.953846153846154	0.953846153846154	0.953846153846154	0.946153846153846	0.8	0.953846153846154	0.953846153846154	0.953846153846154	0.953846153846154	0.953846153846154	0.953846153846154	0.953846153846154	0	0.953846153846154	0.953846153846154	0.953846153846154	0.507692307692308	0	0.953846153846154	0.953846153846154	0	0	0.953846153846154	0.953846153846154	0.953846153846154	0.938461538461538	0.953846153846154	0.953846153846154	0.8	0.953846153846154	0.953846153846154	0.953846153846154	0	0	0.953846153846154	0
Aiptasia_pallida	1	1	0.953846153846154		0.953846153846154	0.946153846153846	1	1	1	0.938461538461538	0.953846153846154	0	1	1	1	0.530769230769231	0	1	0	1	1	1	0.684615384615385	0	1	0.653846153846154	1	1	0.869230769230769	0	0	0.892307692307692	1	1	0.953846153846154	1	1	0.946153846153846	0.8	1	1	0.953846153846154	0.953846153846154	1	0.953846153846154	1	0	1	1	1	0.507692307692308	0	1	1	0	0	1	0.976923076923077	0.953846153846154	0.938461538461538	0.953846153846154	1	0.8	1	1	1	0	0	1	0
Allomyces_macrogynus	0.953846153846154	0.953846153846154	0.953846153846154	0.953846153846154		0.946153846153846	0.953846153846154	0.953846153846154	0.953846153846154	0.938461538461538	0.953846153846154	0	0.953846153846154	0.953846153846154	0.953846153846154	0.530769230769231	0	0.953846153846154	0	0.953846153846154	0.953846153846154	0.953846153846154	0.684615384615385	0	0.953846153846154	0.607692307692308	0.953846153846154	0.953846153846154	0.823076923076923	0	0	0.892307692307692	0.953846153846154	0.953846153846154	0.953846153846154	0.953846153846154	0.953846153846154	0.946153846153846	0.8	0.953846153846154	0.953846153846154	0.953846153846154	0.953846153846154	0.953846153846154	0.953846153846154	0.953846153846154	0	0.953846153846154	0.953846153846154	0.953846153846154	0.507692307692308	0	0.953846153846154	0.953846153846154	0	0	0.953846153846154	0.953846153846154	0.953846153846154	0.938461538461538	0.953846153846154	0.953846153846154	0.8	0.953846153846154	0.953846153846154	0.953846153846154	0	0	0.953846153846154	0
Amoebidium_parasiticum	0.946153846153846	0.946153846153846	0.946153846153846	0.946153846153846	0.946153846153846		0.946153846153846	0.946153846153846	0.946153846153846	0.930769230769231	0.946153846153846	0	0.946153846153846	0.946153846153846	0.946153846153846	0.530769230769231	0	0.946153846153846	0	0.946153846153846	0.946153846153846	0.946153846153846	0.676923076923077	0	0.946153846153846	0.6	0.946153846153846	0.946153846153846	0.815384615384615	0	0	0.884615384615385	0.946153846153846	0.946153846153846	0.946153846153846	0.946153846153846	0.946153846153846	0.938461538461538	0.792307692307692	0.946153846153846	0.946153846153846	0.946153846153846	0.946153846153846	0.946153846153846	0.946153846153846	0.946153846153846	0	0.946153846153846	0.946153846153846	0.946153846153846	0.507692307692308	0	0.946153846153846	0.946153846153846	0	0	0.946153846153846	0.946153846153846	0.946153846153846	0.938461538461538	0.946153846153846	0.946153846153846	0.792307692307692	0.946153846153846	0.946153846153846	0.946153846153846	0	0	0.946153846153846	0
Amphimedon_queenslandica	1	1	0.953846153846154	1	0.953846153846154	0.946153846153846		1	1	0.938461538461538	0.953846153846154	0	1	1	1	0.530769230769231	0	1	0	1	1	1	0.684615384615385	0	1	0.653846153846154	1	1	0.869230769230769	0	0	0.892307692307692	1	1	0.953846153846154	1	1	0.946153846153846	0.8	1	1	0.953846153846154	0.953846153846154	1	0.953846153846154	1	0	1	1	1	0.507692307692308	0	1	1	0	0	1	0.976923076923077	0.953846153846154	0.938461538461538	0.953846153846154	1	0.8	1	1	1	0	0	1	0
Aphrocallistes_vastus	1	1	0.953846153846154	1	0.953846153846154	0.946153846153846	1		1	0.938461538461538	0.953846153846154	0	1	1	1	0.530769230769231	0	1	0	1	1	1	0.684615384615385	0	1	0.653846153846154	1	1	0.869230769230769	0	0	0.892307692307692	1	1	0.953846153846154	1	1	0.946153846153846	0.8	1	1	0.953846153846154	0.953846153846154	1	0.953846153846154	1	0	1	1	1	0.507692307692308	0	1	1	0	0	1	0.976923076923077	0.953846153846154	0.938461538461538	0.953846153846154	1	0.8	1	1	1	0	0	1	0
Aurelia_aurita	1	1	0.953846153846154	1	0.953846153846154	0.946153846153846	1	1		0.938461538461538	0.953846153846154	0	1	1	1	0.530769230769231	0	1	0	1	1	1	0.684615384615385	0	1	0.653846153846154	1	1	0.869230769230769	0	0	0.892307692307692	1	1	0.953846153846154	1	1	0.946153846153846	0.8	1	1	0.953846153846154	0.953846153846154	1	0.953846153846154	1	0	1	1	1	0.507692307692308	0	1	1	0	0	1	0.976923076923077	0.953846153846154	0.938461538461538	0.953846153846154	1	0.8	1	1	1	0	0	1	0
Beroe_abyssicola	0.938461538461538	0.938461538461538	0.938461538461538	0.938461538461538	0.938461538461538	0.930769230769231	0.938461538461538	0.938461538461538	0.938461538461538		0.938461538461538	0	0.938461538461538	0.938461538461538	0.938461538461538	0.530769230769231	0	0.938461538461538	0	0.938461538461538	0.938461538461538	0.938461538461538	0.684615384615385	0	0.938461538461538	0.592307692307692	0.938461538461538	0.938461538461538	0.807692307692308	0	0	0.892307692307692	0.938461538461538	0.938461538461538	0.938461538461538	0.938461538461538	0.938461538461538	0.930769230769231	0.8	0.938461538461538	0.938461538461538	0.938461538461538	0.938461538461538	0.938461538461538	0.938461538461538	0.938461538461538	0	0.938461538461538	0.938461538461538	0.938461538461538	0.507692307692308	0	0.938461538461538	0.938461538461538	0	0	0.938461538461538	0.938461538461538	0.938461538461538	0.923076923076923	0.938461538461538	0.938461538461538	0.8	0.938461538461538	0.938461538461538	0.938461538461538	0	0	0.938461538461538	0
