	Abylopsis_tetragona	Acropora_digitifera	Agalma_elegans	Aiptasia_pallida	Allomyces_macrogynus	Amoebidium_parasiticum	Amphimedon_queenslandica	Aphrocallistes_vastus	Aurelia_aurita	Beroe_abyssicola	Bolinopsis_infundibulum	Bolocera_tuediae	Capitella_teleta	Capsaspora_owczarzaki	Chondrilla_nucula	Coeloplana_astericola	Corticium_candelabrum	Craseoa_lathetica	Crella_elegans	Danio_rerio	Daphnia_pulex	Drosophila_melanogaster	Dryodora_glandiformis	Ephydatia_muelleri	Eunicella_verrucosa	Euplokamis_dunlapae	Hemithiris_psittacea	Homo_sapiens	Hormathia_digitata	Hyalonema_populiferum	Hydra_oligactis	Hydra_viridissima	Hydra_vulgaris	Ircinia_fasciculata	Kirkpatrickia_variolosa	Latrunculia_apicalis	Lithobius_forficatus	Lottia_gigantea	Mertensiidae_sp	Ministeria_vibrans	Mnemiopsis_leidyi	Monosiga_ovata	Mortierella_verticillata	Nanomia_bijuga	Nematostella_vectensis	Oscarella_carmela	Periphylla_periphylla	Petromyzon_marinus	Petrosia_ficiformis	Physalia_physalis	Platygyra_carnosa	Pleurobrachia_atlantica	Pleurobrachia_bachei	Priapulus_caudatus	Pseudospongosorites_suberitoides	Rhizopus_oryzae	Rossella_fibulata	Saccoglossus_kowalevskii	Salpingoeca_rosetta	Sphaeroforma_arctica	Spizellomyces_punctatus	Spongilla_alba	Strongylocentrotus_purpuratus	Sycon_ciliatum	Sycon_coactum	Sympagella_nux	Tethya_wilhelma	Trichoplax_adhaerens	Tubulanus_polymorphus	Vallicula_sp
Abylopsis_tetragona		0	0.00272479564032698	0.141689373297003	0	0	0.00272479564032698	0	0.141689373297003	0	0.0163487738419619	0.141689373297003	0	0	0.141689373297003	0.141689373297003	0.141689373297003	0.0449591280653951	0.0435967302452316	0	0.00272479564032698	0.00408719346049046	0	0.00408719346049046	0	0.00544959128065395	0.141689373297003	0	0.141689373297003	0.141689373297003	0.00272479564032698	0.141689373297003	0	0.141689373297003	0.00272479564032698	0	0.0108991825613079	0.00272479564032698	0.0286103542234332	0	0	0.00272479564032698	0	0.141689373297003	0.00272479564032698	0.00136239782016349	0.104904632152589	0	0.00272479564032698	0.00272479564032698	0.00272479564032698	0	0	0.0776566757493188	0.141689373297003	0	0	0.00272479564032698	0.141689373297003	0.141689373297003	0	0.141689373297003	0.00272479564032698	0	0	0.00272479564032698	0.141689373297003	0.00272479564032698	0	0.00272479564032698
Acropora_digitifera	0		0.00408719346049046	0.00408719346049046	0	0.00136239782016349	0.00408719346049046	0.00136239782016349	0.00408719346049046	0	0	0.00408719346049046	0.00136239782016349	0	0.00408719346049046	0.00408719346049046	0.00408719346049046	0.00408719346049046	0.00408719346049046	0.00136239782016349	0	0	0	0.00272479564032698	0.00136239782016349	0	0.00408719346049046	0.00136239782016349	0.00408719346049046	0.00408719346049046	0.00408719346049046	0.00408719346049046	0.00136239782016349	0.00408719346049046	0	0	0.00408719346049046	0.00136239782016349	0	0.00136239782016349	0	0.00408719346049046	0	0.00408719346049046	0.00408719346049046	0.00408719346049046	0.00408719346049046	0.00408719346049046	0.00408719346049046	0.00408719346049046	0.00408719346049046	0	0	0.00408719346049046	0.00408719346049046	0	0.00136239782016349	0.00408719346049046	0.00408719346049046	0.00408719346049046	0.00136239782016349	0.00408719346049046	0.00136239782016349	0.00136239782016349	0.00136239782016349	0.00408719346049046	0.00408719346049046	0.00136239782016349	0	0.00408719346049046
Agalma_elegans	0.00272479564032698	0.00408719346049046		0.434604904632153	0	0.00136239782016349	0.200272479564033	0.00136239782016349	0.434604904632153	0.00136239782016349	0.00136239782016349	0.434604904632153	0.00136239782016349	0.00136239782016349	0.434604904632153	0.434604904632153	0.434604904632153	0.434604904632153	0.434604904632153	0.00136239782016349	0.0217983651226158	0	0.00136239782016349	0.0735694822888283	0.00272479564032698	0	0.434604904632153	0.00136239782016349	0.434604904632153	0.434604904632153	0.434604904632153	0.434604904632153	0.00817438692098093	0.434604904632153	0.0177111716621253	0	0.434604904632153	0.0122615803814714	0.00136239782016349	0.00272479564032698	0.00136239782016349	0.434604904632153	0.00953678474114441	0.434604904632153	0.0149863760217984	0.00408719346049046	0.434604904632153	0.00408719346049046	0.423705722070845	0.404632152588556	0.434604904632153	0.00136239782016349	0.00136239782016349	0.434604904632153	0.434604904632153	0	0.00136239782016349	0.430517711171662	0.434604904632153	0.434604904632153	0.00817438692098093	0.434604904632153	0.110354223433243	0.00136239782016349	0.00136239782016349	0.434604904632153	0.434604904632153	0.0190735694822888	0	0.429155313351499
Aiptasia_pallida	0.141689373297003	0.00408719346049046	0.434604904632153		0.00136239782016349	0.00136239782016349	0.200272479564033	0.00136239782016349	1	0.0122615803814714	0.0231607629427793	1	0.00136239782016349	0.00136239782016349	1	1	1	0.664850136239782	0.799727520435967	0.00136239782016349	0.0231607629427793	0.0108991825613079	0.0122615803814714	0.0749318801089918	0.00272479564032698	0.00544959128065395	1	0.00136239782016349	1	1	0.525885558583106	1	0.0190735694822888	1	0.0190735694822888	0.00136239782016349	0.773841961852861	0.0122615803814714	0.0354223433242507	0.00272479564032698	0.0122615803814714	0.704359673024523	0.0108991825613079	1	0.0149863760217984	0.0108991825613079	0.862397820163488	0.00408719346049046	0.450953678474114	0.404632152588556	0.811989100817439	0.0136239782016349	0.0136239782016349	0.809264305177112	1	0.00136239782016349	0.00136239782016349	0.760217983651226	1	1	0.00953678474114441	1	0.149863760217984	0.00136239782016349	0.00136239782016349	0.547683923705722	1	0.0190735694822888	0	0.709809264305177
Allomyces_macrogynus	0	0	0	0.00136239782016349		0	0	0	0.00136239782016349	0	0	0.00136239782016349	0	0	0.00136239782016349	0.00136239782016349	0.00136239782016349	0	0	0	0	0	0	0	0	0	0.00136239782016349	0	0.00136239782016349	0.00136239782016349	0	0.00136239782016349	0	0.00136239782016349	0	0	0	0	0	0	0	0	0.00136239782016349	0.00136239782016349	0	0	0	0	0	0	0.00136239782016349	0	0	0	0.00136239782016349	0.00136239782016349	0	0	0.00136239782016349	0.00136239782016349	0.00136239782016349	0.00136239782016349	0	0	0	0	0.00136239782016349	0	0	0
Amoebidium_parasiticum	0	0.00136239782016349	0.00136239782016349	0.00136239782016349	0		0.00136239782016349	0.00136239782016349	0.00136239782016349	0	0	0.00136239782016349	0	0	0.00136239782016349	0.00136239782016349	0.00136239782016349	0.00136239782016349	0.00136239782016349	0	0	0	0	0.00136239782016349	0	0	0.00136239782016349	0	0.00136239782016349	0.00136239782016349	0.00136239782016349	0.00136239782016349	0	0.00136239782016349	0	0	0.00136239782016349	0	0	0.00136239782016349	0	0.00136239782016349	0	0.00136239782016349	0.00136239782016349	0.00136239782016349	0.00136239782016349	0.00136239782016349	0.00136239782016349	0.00136239782016349	0.00136239782016349	0	0	0.00136239782016349	0.00136239782016349	0	0.00136239782016349	0.00136239782016349	0.00136239782016349	0.00136239782016349	0.00136239782016349	0.00136239782016349	0	0.00136239782016349	0.00136239782016349	0.00136239782016349	0.00136239782016349	0	0	0.00136239782016349
Amphimedon_queenslandica	0.00272479564032698	0.00408719346049046	0.200272479564033	0.200272479564033	0	0.00136239782016349		0.00136239782016349	0.200272479564033	0.00136239782016349	0.00136239782016349	0.200272479564033	0.00136239782016349	0.00136239782016349	0.200272479564033	0.200272479564033	0.200272479564033	0.200272479564033	0.200272479564033	0.00136239782016349	0.0177111716621253	0	0.00136239782016349	0.0735694822888283	0.00272479564032698	0	0.200272479564033	0.00136239782016349	0.200272479564033	0.200272479564033	0.200272479564033	0.200272479564033	0.00136239782016349	0.200272479564033	0.0177111716621253	0	0.200272479564033	0.0122615803814714	0.00136239782016349	0.00272479564032698	0.00136239782016349	0.200272479564033	0.00953678474114441	0.200272479564033	0.0149863760217984	0.00408719346049046	0.200272479564033	0.00408719346049046	0.200272479564033	0.200272479564033	0.200272479564033	0.00136239782016349	0.00136239782016349	0.200272479564033	0.200272479564033	0	0.00136239782016349	0.200272479564033	0.200272479564033	0.200272479564033	0.00817438692098093	0.200272479564033	0.0517711171662125	0.00136239782016349	0.00136239782016349	0.200272479564033	0.200272479564033	0.0190735694822888	0	0.200272479564033
Aphrocallistes_vastus	0	0.00136239782016349	0.00136239782016349	0.00136239782016349	0	0.00136239782016349	0.00136239782016349		0.00136239782016349	0	0	0.00136239782016349	0	0	0.00136239782016349	0.00136239782016349	0.00136239782016349	0.00136239782016349	0.00136239782016349	0	0	0	0	0.00136239782016349	0	0	0.00136239782016349	0	0.00136239782016349	0.00136239782016349	0.00136239782016349	0.00136239782016349	0	0.00136239782016349	0	0	0.00136239782016349	0	0	0.00136239782016349	0	0.00136239782016349	0	0.00136239782016349	0.00136239782016349	0.00136239782016349	0.00136239782016349	0.00136239782016349	0.00136239782016349	0.00136239782016349	0.00136239782016349	0	0	0.00136239782016349	0.00136239782016349	0	0.00136239782016349	0.00136239782016349	0.00136239782016349	0.00136239782016349	0.00136239782016349	0.00136239782016349	0	0.00136239782016349	0.00136239782016349	0.00136239782016349	0.00136239782016349	0	0	0.00136239782016349
Aurelia_aurita	0.141689373297003	0.00408719346049046	0.434604904632153	1	0.00136239782016349	0.00136239782016349	0.200272479564033	0.00136239782016349		0.0122615803814714	0.0231607629427793	1	0.00136239782016349	0.00136239782016349	1	1	1	0.664850136239782	0.799727520435967	0.00136239782016349	0.0231607629427793	0.0108991825613079	0.0122615803814714	0.0749318801089918	0.00272479564032698	0.00544959128065395	1	0.00136239782016349	1	1	0.525885558583106	1	0.0190735694822888	1	0.0190735694822888	0.00136239782016349	0.773841961852861	0.0122615803814714	0.0354223433242507	0.00272479564032698	0.0122615803814714	0.704359673024523	0.0108991825613079	1	0.0149863760217984	0.0108991825613079	0.862397820163488	0.00408719346049046	0.450953678474114	0.404632152588556	0.811989100817439	0.0136239782016349	0.0136239782016349	0.809264305177112	1	0.00136239782016349	0.00136239782016349	0.760217983651226	1	1	0.00953678474114441	1	0.149863760217984	0.00136239782016349	0.00136239782016349	0.547683923705722	1	0.0190735694822888	0	0.709809264305177
Beroe_abyssicola	0	0	0.00136239782016349	0.0122615803814714	0	0	0.00136239782016349	0	0.0122615803814714		0.00681198910081744	0.0122615803814714	0	0	0.0122615803814714	0.0122615803814714	0.0122615803814714	0.00681198910081744	0.00681198910081744	0	0	0.00408719346049046	0.0122615803814714	0.00136239782016349	0	0	0.0122615803814714	0	0.0122615803814714	0.0122615803814714	0.00544959128065395	0.0122615803814714	0.00136239782016349	0.0122615803814714	0	0	0.00681198910081744	0	0.00681198910081744	0	0.0122615803814714	0.00681198910081744	0	0.0122615803814714	0	0	0.00681198910081744	0	0.00136239782016349	0.00136239782016349	0.0122615803814714	0.0108991825613079	0.0108991825613079	0.00681198910081744	0.0122615803814714	0	0	0.00681198910081744	0.0122615803814714	0.0122615803814714	0	0.0122615803814714	0.00136239782016349	0	0	0.00544959128065395	0.0122615803814714	0	0	0.0122615803814714
