	Abylopsis_tetragona	Acropora_digitifera	Agalma_elegans	Aiptasia_pallida	Allomyces_macrogynus	Amoebidium_parasiticum	Amphimedon_queenslandica	Aphrocallistes_vastus	Aurelia_aurita	Beroe_abyssicola	Bolinopsis_infundibulum	Bolocera_tuediae	Capitella_teleta	Capsaspora_owczarzaki	Chondrilla_nucula	Coeloplana_astericola	Corticium_candelabrum	Craseoa_lathetica	Crella_elegans	Danio_rerio	Daphnia_pulex	Drosophila_melanogaster	Dryodora_glandiformis	Ephydatia_muelleri	Eunicella_verrucosa	Euplokamis_dunlapae	Hemithiris_psittacea	Homo_sapiens	Hormathia_digitata	Hyalonema_populiferum	Hydra_oligactis	Hydra_viridissima	Hydra_vulgaris	Ircinia_fasciculata	Kirkpatrickia_variolosa	Latrunculia_apicalis	Lithobius_forficatus	Lottia_gigantea	Mertensiidae_sp	Ministeria_vibrans	Mnemiopsis_leidyi	Monosiga_ovata	Mortierella_verticillata	Nanomia_bijuga	Nematostella_vectensis	Oscarella_carmela	Periphylla_periphylla	Petromyzon_marinus	Petrosia_ficiformis	Physalia_physalis	Platygyra_carnosa	Pleurobrachia_atlantica	Pleurobrachia_bachei	Priapulus_caudatus	Pseudospongosorites_suberitoides	Rhizopus_oryzae	Rossella_fibulata	Saccoglossus_kowalevskii	Salpingoeca_rosetta	Sphaeroforma_arctica	Spizellomyces_punctatus	Spongilla_alba	Strongylocentrotus_purpuratus	Sycon_ciliatum	Sycon_coactum	Sympagella_nux	Tethya_wilhelma	Trichoplax_adhaerens	Tubulanus_polymorphus	Vallicula_sp
Abylopsis_tetragona		0.31	0.005	0.005	1	0.185	0.005	0.035	1	0.005	0.395	1	0.04	0.015	0.56	1	0.6	0.645	0.71	0.045	0.02	0.005	1	0.705	0.005	0.605	1	0.005	1	1	0.56	1	0.01	1	0.65	0.015	0.005	1	1	0.09	0.115	1	0.01	0.08	0.03	1	1	1	1	0.125	0.69	0.115	0.135	1	1	0.01	0.035	1	1	1	1	1	0.03	0.23	0.01	0.025	1	0.345	0.19	1
Acropora_digitifera	0.31		0	0	0.31	0.045	0	0.005	0.31	0	0.24	0.31	0.025	0	0.235	0.31	0.21	0.285	0.175	0	0	0	0.31	0.175	0	0.31	0.31	0	0.31	0.31	0.3	0.31	0.005	0.31	0.26	0.015	0	0.31	0.31	0.03	0.11	0.31	0	0.075	0.025	0.31	0.31	0.31	0.31	0.12	0.2	0.11	0.135	0.31	0.31	0.005	0.005	0.31	0.31	0.31	0.31	0.31	0.025	0.175	0	0.005	0.31	0.175	0.16	0.31
Agalma_elegans	0.005	0		0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005
Aiptasia_pallida	0.005	0	0.005		0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005
Allomyces_macrogynus	1	0.31	0.005	0.005		0.185	0.005	0.035	1	0.005	0.395	1	0.04	0.015	0.56	1	0.6	0.645	0.71	0.045	0.02	0.005	1	0.705	0.005	0.605	1	0.005	1	1	0.56	1	0.01	1	0.65	0.015	0.005	1	1	0.09	0.115	1	0.01	0.08	0.03	1	1	1	1	0.125	0.69	0.115	0.135	1	1	0.01	0.035	1	1	1	1	1	0.03	0.23	0.01	0.025	1	0.345	0.19	1
Amoebidium_parasiticum	0.185	0.045	0.005	0.005	0.185		0.005	0.01	0.185	0.005	0.025	0.185	0.03	0.01	0.165	0.185	0.165	0.175	0.14	0.005	0.015	0.005	0.185	0.14	0.005	0.105	0.185	0.005	0.185	0.185	0.075	0.185	0.01	0.185	0.075	0.015	0.005	0.185	0.185	0.045	0.045	0.185	0.005	0.03	0.03	0.185	0.185	0.185	0.185	0.005	0.165	0.045	0.005	0.185	0.185	0.005	0.01	0.185	0.185	0.185	0.185	0.185	0.03	0.01	0.005	0.01	0.185	0.01	0.01	0.185
Amphimedon_queenslandica	0.005	0	0.005	0.005	0.005	0.005		0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005
Aphrocallistes_vastus	0.035	0.005	0.005	0.005	0.035	0.01	0.005		0.035	0.005	0.02	0.035	0.005	0.005	0.02	0.035	0.02	0.02	0.035	0.005	0.005	0.005	0.035	0.035	0.005	0.02	0.035	0.005	0.035	0.035	0.02	0.035	0.01	0.035	0.035	0	0.005	0.035	0.035	0.02	0.005	0.035	0.01	0.005	0.005	0.035	0.035	0.035	0.035	0.005	0.035	0.005	0.005	0.035	0.035	0.005	0.035	0.035	0.035	0.035	0.035	0.035	0.005	0.01	0.005	0.025	0.035	0.02	0.01	0.035
Aurelia_aurita	1	0.31	0.005	0.005	1	0.185	0.005	0.035		0.005	0.395	1	0.04	0.015	0.56	1	0.6	0.645	0.71	0.045	0.02	0.005	1	0.705	0.005	0.605	1	0.005	1	1	0.56	1	0.01	1	0.65	0.015	0.005	1	1	0.09	0.115	1	0.01	0.08	0.03	1	1	1	1	0.125	0.69	0.115	0.135	1	1	0.01	0.035	1	1	1	1	1	0.03	0.23	0.01	0.025	1	0.345	0.19	1
Beroe_abyssicola	0.005	0	0.005	0.005	0.005	0.005	0.005	0.005	0.005		0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005
Bolinopsis_infundibulum	0.395	0.24	0.005	0.005	0.395	0.025	0.005	0.02	0.395	0.005		0.395	0.01	0.01	0.325	0.395	0.34	0.395	0.33	0.005	0.005	0.005	0.395	0.33	0.005	0.395	0.395	0.005	0.395	0.395	0.395	0.395	0.01	0.395	0.36	0	0.005	0.395	0.395	0.055	0.07	0.395	0.005	0.05	0.005	0.395	0.395	0.395	0.395	0.125	0.33	0.07	0.135	0.395	0.395	0.01	0.02	0.395	0.395	0.395	0.395	0.395	0.005	0.23	0.01	0.01	0.395	0.235	0.19	0.395
Bolocera_tuediae	1	0.31	0.005	0.005	1	0.185	0.005	0.035	1	0.005	0.395		0.04	0.015	0.56	1	0.6	0.645	0.71	0.045	0.02	0.005	1	0.705	0.005	0.605	1	0.005	1	1	0.56	1	0.01	1	0.65	0.015	0.005	1	1	0.09	0.115	1	0.01	0.08	0.03	1	1	1	1	0.125	0.69	0.115	0.135	1	1	0.01	0.035	1	1	1	1	1	0.03	0.23	0.01	0.025	1	0.345	0.19	1
Capitella_teleta	0.04	0.025	0.005	0.005	0.04	0.03	0.005	0.005	0.04	0.005	0.01	0.04		0.005	0.035	0.04	0.035	0.035	0.01	0.005	0.005	0.005	0.04	0.01	0.005	0.035	0.04	0.005	0.04	0.04	0.035	0.04	0.005	0.04	0.035	0.015	0.005	0.04	0.04	0.035	0.03	0.04	0.005	0.03	0.03	0.04	0.04	0.04	0.04	0.005	0.035	0.03	0	0.04	0.04	0.005	0.005	0.04	0.04	0.04	0.04	0.04	0.03	0.005	0.01	0.005	0.04	0.01	0.005	0.04
Capsaspora_owczarzaki	0.015	0	0.005	0.005	0.015	0.01	0.005	0.005	0.015	0.005	0.01	0.015	0.005		0.01	0.015	0.015	0.01	0.015	0.005	0.005	0.005	0.015	0.015	0.005	0.01	0.015	0.005	0.015	0.015	0.01	0.015	0.005	0.015	0.015	0	0.005	0.015	0.015	0.005	0.005	0.015	0.005	0.005	0.005	0.015	0.015	0.015	0.015	0.005	0.015	0.005	0	0.015	0.015	0.005	0.005	0.015	0.015	0.015	0.015	0.015	0.005	0.005	0.005	0.005	0.015	0.005	0.005	0.015
Chondrilla_nucula	0.56	0.235	0.005	0.005	0.56	0.165	0.005	0.02	0.56	0.005	0.325	0.56	0.035	0.01		0.56	0.535	0.555	0.5	0.045	0.015	0.005	0.56	0.5	0.005	0.485	0.56	0.005	0.56	0.56	0.455	0.56	0.01	0.56	0.405	0.015	0.005	0.56	0.56	0.09	0.065	0.56	0.005	0.065	0.03	0.56	0.56	0.56	0.56	0.125	0.5	0.065	0.135	0.56	0.56	0.005	0.02	0.56	0.56	0.56	0.56	0.56	0.03	0.23	0.01	0.01	0.56	0.285	0.19	0.56
Coeloplana_astericola	1	0.31	0.005	0.005	1	0.185	0.005	0.035	1	0.005	0.395	1	0.04	0.015	0.56		0.6	0.645	0.71	0.045	0.02	0.005	1	0.705	0.005	0.605	1	0.005	1	1	0.56	1	0.01	1	0.65	0.015	0.005	1	1	0.09	0.115	1	0.01	0.08	0.03	1	1	1	1	0.125	0.69	0.115	0.135	1	1	0.01	0.035	1	1	1	1	1	0.03	0.23	0.01	0.025	1	0.345	0.19	1
Corticium_candelabrum	0.6	0.21	0.005	0.005	0.6	0.165	0.005	0.02	0.6	0.005	0.34	0.6	0.035	0.015	0.535	0.6		0.57	0.56	0.045	0.015	0.005	0.6	0.555	0.005	0.505	0.6	0.005	0.6	0.6	0.47	0.6	0.01	0.6	0.445	0.015	0.005	0.6	0.6	0.09	0.04	0.6	0.005	0.04	0.03	0.6	0.6	0.6	0.6	0.125	0.54	0.04	0.135	0.6	0.6	0.005	0.02	0.6	0.6	0.6	0.6	0.6	0.03	0.23	0.01	0.01	0.6	0.31	0.19	0.6
Craseoa_lathetica	0.645	0.285	0.005	0.005	0.645	0.175	0.005	0.02	0.645	0.005	0.395	0.645	0.035	0.01	0.555	0.645	0.57		0.535	0.045	0.015	0.005	0.645	0.535	0.005	0.575	0.645	0.005	0.645	0.645	0.545	0.645	0.01	0.645	0.49	0.015	0.005	0.645	0.645	0.09	0.115	0.645	0.005	0.08	0.03	0.645	0.645	0.645	0.645	0.125	0.535	0.115	0.135	0.645	0.645	0.01	0.02	0.645	0.645	0.645	0.645	0.645	0.03	0.23	0.01	0.01	0.645	0.285	0.19	0.645
Crella_elegans	0.71	0.175	0.005	0.005	0.71	0.14	0.005	0.035	0.71	0.005	0.33	0.71	0.01	0.015	0.5	0.71	0.56	0.535		0.045	0.02	0.005	0.71	0.705	0.005	0.47	0.71	0.005	0.71	0.71	0.435	0.71	0.01	0.71	0.535	0	0.005	0.71	0.71	0.065	0.005	0.71	0.01	0.005	0.005	0.71	0.71	0.71	0.71	0.125	0.665	0.005	0.135	0.71	0.71	0.005	0.035	0.71	0.71	0.71	0.71	0.71	0.005	0.23	0.01	0.025	0.71	0.34	0.19	0.71
Danio_rerio	0.045	0	0.005	0.005	0.045	0.005	0.005	0.005	0.045	0.005	0.005	0.045	0.005	0.005	0.045	0.045	0.045	0.045	0.045		0.005	0.005	0.045	0.045	0.005	0.045	0.045	0.005	0.045	0.045	0.045	0.045	0.005	0.045	0.03	0	0.005	0.045	0.045	0.005	0.005	0.045	0.005	0.005	0.005	0.045	0.045	0.045	0.045	0.005	0.045	0.005	0	0.045	0.045	0.005	0.005	0.045	0.045	0.045	0.045	0.045	0.005	0.005	0.005	0.005	0.045	0.045	0.005	0.045
Daphnia_pulex	0.02	0	0.005	0.005	0.02	0.015	0.005	0.005	0.02	0.005	0.005	0.02	0.005	0.005	0.015	0.02	0.015	0.015	0.02	0.005		0.005	0.02	0.02	0.005	0.015	0.02	0.005	0.02	0.02	0.015	0.02	0.005	0.02	0.01	0	0.005	0.02	0.02	0.015	0.005	0.02	0.005	0.005	0.005	0.02	0.02	0.02	0.02	0.005	0.02	0.005	0	0.02	0.02	0.005	0.005	0.02	0.02	0.02	0.02	0.02	0.005	0.005	0.005	0.005	0.02	0.01	0.005	0.02
Drosophila_melanogaster	0.005	0	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005		0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005
Dryodora_glandiformis	1	0.31	0.005	0.005	1	0.185	0.005	0.035	1	0.005	0.395	1	0.04	0.015	0.56	1	0.6	0.645	0.71	0.045	0.02	0.005		0.705	0.005	0.605	1	0.005	1	1	0.56	1	0.01	1	0.65	0.015	0.005	1	1	0.09	0.115	1	0.01	0.08	0.03	1	1	1	1	0.125	0.69	0.115	0.135	1	1	0.01	0.035	1	1	1	1	1	0.03	0.23	0.01	0.025	1	0.345	0.19	1
