	Abylopsis_tetragona	Acropora_digitifera	Agalma_elegans	Aiptasia_pallida	Allomyces_macrogynus	Amoebidium_parasiticum	Amphimedon_queenslandica	Aphrocallistes_vastus	Aurelia_aurita	Beroe_abyssicola	Bolinopsis_infundibulum	Bolocera_tuediae	Capitella_teleta	Capsaspora_owczarzaki	Chondrilla_nucula	Coeloplana_astericola	Corticium_candelabrum	Craseoa_lathetica	Crella_elegans	Danio_rerio	Daphnia_pulex	Drosophila_melanogaster	Dryodora_glandiformis	Ephydatia_muelleri	Eunicella_verrucosa	Euplokamis_dunlapae	Hemithiris_psittacea	Homo_sapiens	Hormathia_digitata	Hyalonema_populiferum	Hydra_oligactis	Hydra_viridissima	Hydra_vulgaris	Ircinia_fasciculata	Kirkpatrickia_variolosa	Latrunculia_apicalis	Lithobius_forficatus	Lottia_gigantea	Mertensiidae_sp	Ministeria_vibrans	Mnemiopsis_leidyi	Monosiga_ovata	Mortierella_verticillata	Nanomia_bijuga	Nematostella_vectensis	Oscarella_carmela	Periphylla_periphylla	Petromyzon_marinus	Petrosia_ficiformis	Physalia_physalis	Platygyra_carnosa	Pleurobrachia_atlantica	Pleurobrachia_bachei	Priapulus_caudatus	Pseudospongosorites_suberitoides	Rhizopus_oryzae	Rossella_fibulata	Saccoglossus_kowalevskii	Salpingoeca_rosetta	Sphaeroforma_arctica	Spizellomyces_punctatus	Spongilla_alba	Strongylocentrotus_purpuratus	Sycon_ciliatum	Sycon_coactum	Sympagella_nux	Tethya_wilhelma	Trichoplax_adhaerens	Tubulanus_polymorphus	Vallicula_sp
Abylopsis_tetragona		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acropora_digitifera	0		0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614
Agalma_elegans	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aiptasia_pallida	0	0.0087719298245614	0		0.0087719298245614	0.0087719298245614	0.0087719298245614	0.140350877192982	0.0263157894736842	0.0087719298245614	0.0087719298245614	1	0.0087719298245614	0.0087719298245614	0.0701754385964912	0.0087719298245614	0.0526315789473684	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	1	0.0964912280701754	0.175438596491228	1	0	1	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.12280701754386	0.0087719298245614	0.0087719298245614	1	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.12280701754386	0.149122807017544	1	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0701754385964912	0.0087719298245614	0.0614035087719298	1	1	0.043859649122807	0.0087719298245614	0.0087719298245614	1	1	0.0087719298245614	0.0087719298245614	0.131578947368421	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614
Allomyces_macrogynus	0	0.0087719298245614	0	0.0087719298245614		0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614
Amoebidium_parasiticum	0	0.0087719298245614	0	0.0087719298245614	0.0087719298245614		0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614
Amphimedon_queenslandica	0	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0087719298245614		0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614
Aphrocallistes_vastus	0	0.0087719298245614	0	0.140350877192982	0.0087719298245614	0.0087719298245614	0.0087719298245614		0.0263157894736842	0.0087719298245614	0.0087719298245614	0.140350877192982	0.0087719298245614	0.0087719298245614	0.0701754385964912	0.0087719298245614	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.140350877192982	0.0964912280701754	0.131578947368421	0.140350877192982	0	0.140350877192982	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.12280701754386	0.0087719298245614	0.0087719298245614	0.140350877192982	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.12280701754386	0.0087719298245614	0.140350877192982	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0701754385964912	0.0087719298245614	0.0614035087719298	0.140350877192982	0.140350877192982	0.043859649122807	0.0087719298245614	0.0087719298245614	0.140350877192982	0.140350877192982	0.0087719298245614	0.0087719298245614	0.131578947368421	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614
Aurelia_aurita	0	0.0087719298245614	0	0.0263157894736842	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0263157894736842		0.0087719298245614	0.0087719298245614	0.0263157894736842	0.0087719298245614	0.0087719298245614	0.0263157894736842	0.0087719298245614	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0263157894736842	0.0263157894736842	0.0175438596491228	0.0263157894736842	0	0.0263157894736842	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0263157894736842	0.0087719298245614	0.0087719298245614	0.0263157894736842	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0263157894736842	0.0087719298245614	0.0263157894736842	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0263157894736842	0.0087719298245614	0.0263157894736842	0.0263157894736842	0.0263157894736842	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0263157894736842	0.0263157894736842	0.0087719298245614	0.0087719298245614	0.0263157894736842	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614
Beroe_abyssicola	0	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614		0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614
Bolinopsis_infundibulum	0	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614		0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614
Bolocera_tuediae	0	0.0087719298245614	0	1	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.140350877192982	0.0263157894736842	0.0087719298245614	0.0087719298245614		0.0087719298245614	0.0087719298245614	0.0701754385964912	0.0087719298245614	0.0526315789473684	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	1	0.0964912280701754	0.175438596491228	1	0	1	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.12280701754386	0.0087719298245614	0.0087719298245614	1	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.12280701754386	0.149122807017544	1	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0701754385964912	0.0087719298245614	0.0614035087719298	1	1	0.043859649122807	0.0087719298245614	0.0087719298245614	1	1	0.0087719298245614	0.0087719298245614	0.131578947368421	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614
Capitella_teleta	0	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614		0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614
Capsaspora_owczarzaki	0	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614		0.0087719298245614	0.0087719298245614	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614
Chondrilla_nucula	0	0.0087719298245614	0	0.0701754385964912	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0701754385964912	0.0263157894736842	0.0087719298245614	0.0087719298245614	0.0701754385964912	0.0087719298245614	0.0087719298245614		0.0087719298245614	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0701754385964912	0.0701754385964912	0.0614035087719298	0.0701754385964912	0	0.0701754385964912	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0701754385964912	0.0087719298245614	0.0087719298245614	0.0701754385964912	0.0087719298245614	0	0.0087719298245614	0.0087719298245614	0.0701754385964912	0.0087719298245614	0.0701754385964912	0	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0701754385964912	0.0087719298245614	0.0614035087719298	0.0701754385964912	0.0701754385964912	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0701754385964912	0.0701754385964912	0.0087719298245614	0.0087719298245614	0.0701754385964912	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0087719298245614
