	Abylopsis_tetragona	Acropora_digitifera	Agalma_elegans	Aiptasia_pallida	Allomyces_macrogynus	Amoebidium_parasiticum	Amphimedon_queenslandica	Aphrocallistes_vastus	Aurelia_aurita	Beroe_abyssicola	Bolinopsis_infundibulum	Bolocera_tuediae	Capitella_teleta	Capsaspora_owczarzaki	Chondrilla_nucula	Coeloplana_astericola	Corticium_candelabrum	Craseoa_lathetica	Crella_elegans	Danio_rerio	Daphnia_pulex	Drosophila_melanogaster	Dryodora_glandiformis	Ephydatia_muelleri	Eunicella_verrucosa	Euplokamis_dunlapae	Hemithiris_psittacea	Homo_sapiens	Hormathia_digitata	Hyalonema_populiferum	Hydra_oligactis	Hydra_viridissima	Hydra_vulgaris	Ircinia_fasciculata	Kirkpatrickia_variolosa	Latrunculia_apicalis	Lithobius_forficatus	Lottia_gigantea	Mertensiidae_sp	Ministeria_vibrans	Mnemiopsis_leidyi	Monosiga_ovata	Mortierella_verticillata	Nanomia_bijuga	Nematostella_vectensis	Oscarella_carmela	Periphylla_periphylla	Petromyzon_marinus	Petrosia_ficiformis	Physalia_physalis	Platygyra_carnosa	Pleurobrachia_atlantica	Pleurobrachia_bachei	Priapulus_caudatus	Pseudospongosorites_suberitoides	Rhizopus_oryzae	Rossella_fibulata	Saccoglossus_kowalevskii	Salpingoeca_rosetta	Sphaeroforma_arctica	Spizellomyces_punctatus	Spongilla_alba	Strongylocentrotus_purpuratus	Sycon_ciliatum	Sycon_coactum	Sympagella_nux	Tethya_wilhelma	Trichoplax_adhaerens	Tubulanus_polymorphus	Vallicula_sp
Abylopsis_tetragona		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acropora_digitifera	0		0	0.98992443324937	0.98992443324937	0.994962216624685	0.768261964735516	0.952141057934509	0.45088161209068	0.98992443324937	0	0	0.994962216624685	0.987405541561713	0.836272040302267	0	0	0	0.861460957178841	0.994962216624685	0.994962216624685	0.994962216624685	0.98992443324937	0.994962216624685	0.994962216624685	0	0.843828715365239	0.994962216624685	0.604534005037783	0.375314861460957	0	0	0	0	0.994962216624685	0.994962216624685	0.458438287153652	0.994962216624685	0	0.992443324937028	0.178841309823678	0	0.994962216624685	0	0	0.984886649874055	0.465994962216625	0.304785894206549	0.445843828715365	0	0.869017632241814	0.984886649874055	0	0	0.405541561712846	0.992443324937028	0.949622166246851	0	0.952141057934509	0.561712846347607	0.984886649874055	0	0.994962216624685	0.992443324937028	0.188916876574307	0.949622166246851	0	0.992443324937028	0.994962216624685	0.324937027707809
Agalma_elegans	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aiptasia_pallida	0	0.98992443324937	0		0.987405541561713	0.992443324937028	0.768261964735516	0.949622166246851	0.445843828715365	0.987405541561713	0	0	0.992443324937028	0.984886649874055	0.83375314861461	0	0	0	0.858942065491184	0.992443324937028	0.992443324937028	0.992443324937028	0.987405541561713	0.992443324937028	0.992443324937028	0	0.846347607052897	0.992443324937028	0.607052896725441	0.375314861460957	0	0	0	0	0.992443324937028	0.992443324937028	0.458438287153652	0.992443324937028	0	0.98992443324937	0.178841309823678	0	0.992443324937028	0	0	0.982367758186398	0.46095717884131	0.299748110831234	0.44080604534005	0	0.866498740554156	0.982367758186398	0	0	0.403022670025189	0.98992443324937	0.947103274559194	0	0.952141057934509	0.556675062972292	0.984886649874055	0	0.992443324937028	0.98992443324937	0.183879093198992	0.947103274559194	0	0.992443324937028	0.992443324937028	0.322418136020151
Allomyces_macrogynus	0	0.98992443324937	0	0.987405541561713		0.994962216624685	0.768261964735516	0.949622166246851	0.45088161209068	0.987405541561713	0	0	0.992443324937028	0.987405541561713	0.836272040302267	0	0	0	0.861460957178841	0.992443324937028	0.992443324937028	0.992443324937028	0.987405541561713	0.992443324937028	0.992443324937028	0	0.841309823677582	0.992443324937028	0.604534005037783	0.375314861460957	0	0	0	0	0.992443324937028	0.992443324937028	0.458438287153652	0.992443324937028	0	0.992443324937028	0.178841309823678	0	0.994962216624685	0	0	0.984886649874055	0.465994962216625	0.304785894206549	0.445843828715365	0	0.869017632241814	0.984886649874055	0	0	0.405541561712846	0.994962216624685	0.947103274559194	0	0.952141057934509	0.564231738035264	0.987405541561713	0	0.992443324937028	0.98992443324937	0.188916876574307	0.947103274559194	0	0.98992443324937	0.992443324937028	0.324937027707809
Amoebidium_parasiticum	0	0.994962216624685	0	0.992443324937028	0.994962216624685		0.770780856423174	0.952141057934509	0.45088161209068	0.992443324937028	0	0	0.997481108312343	0.992443324937028	0.838790931989924	0	0	0	0.863979848866499	0.997481108312343	0.997481108312343	0.997481108312343	0.992443324937028	0.997481108312343	0.997481108312343	0	0.846347607052897	0.997481108312343	0.607052896725441	0.375314861460957	0	0	0	0	0.997481108312343	0.997481108312343	0.46095717884131	0.997481108312343	0	0.997481108312343	0.178841309823678	0	1	0	0	0.987405541561713	0.465994962216625	0.304785894206549	0.445843828715365	0	0.871536523929471	0.987405541561713	0	0	0.408060453400504	0.997481108312343	0.949622166246851	0	0.954659949622166	0.564231738035264	0.98992443324937	0	0.997481108312343	0.994962216624685	0.188916876574307	0.949622166246851	0	0.994962216624685	0.997481108312343	0.324937027707809
Amphimedon_queenslandica	0	0.768261964735516	0	0.768261964735516	0.768261964735516	0.770780856423174		0.758186397984887	0.448362720403023	0.768261964735516	0	0	0.770780856423174	0.770780856423174	0.770780856423174	0	0	0	0.770780856423174	0.770780856423174	0.770780856423174	0.770780856423174	0.768261964735516	0.770780856423174	0.770780856423174	0	0.622166246851385	0.770780856423174	0.607052896725441	0.375314861460957	0	0	0	0	0.770780856423174	0.770780856423174	0.46095717884131	0.770780856423174	0	0.768261964735516	0.178841309823678	0	0.770780856423174	0	0	0.770780856423174	0.463476070528967	0.302267002518892	0.443324937027708	0	0.743073047858942	0.768261964735516	0	0	0.405541561712846	0.770780856423174	0.755667506297229	0	0.753148614609572	0.496221662468514	0.765743073047859	0	0.770780856423174	0.770780856423174	0.156171284634761	0.755667506297229	0	0.770780856423174	0.770780856423174	0.322418136020151
Aphrocallistes_vastus	0	0.952141057934509	0	0.949622166246851	0.949622166246851	0.952141057934509	0.758186397984887		0.438287153652393	0.947103274559194	0	0	0.952141057934509	0.944584382871537	0.82367758186398	0	0	0	0.848866498740554	0.952141057934509	0.952141057934509	0.952141057934509	0.947103274559194	0.952141057934509	0.952141057934509	0	0.81360201511335	0.952141057934509	0.594458438287154	0.375314861460957	0	0	0	0	0.952141057934509	0.952141057934509	0.458438287153652	0.952141057934509	0	0.949622166246851	0.178841309823678	0	0.952141057934509	0	0	0.952141057934509	0.453400503778338	0.292191435768262	0.433249370277078	0	0.856423173803526	0.947103274559194	0	0	0.392947103274559	0.952141057934509	0.949622166246851	0	0.926952141057935	0.54911838790932	0.949622166246851	0	0.952141057934509	0.952141057934509	0.17632241813602	0.949622166246851	0	0.952141057934509	0.952141057934509	0.317380352644836
Aurelia_aurita	0	0.45088161209068	0	0.445843828715365	0.45088161209068	0.45088161209068	0.448362720403023	0.438287153652393		0.448362720403023	0	0	0.45088161209068	0.45088161209068	0.45088161209068	0	0	0	0.45088161209068	0.45088161209068	0.45088161209068	0.45088161209068	0.448362720403023	0.45088161209068	0.45088161209068	0	0.299748110831234	0.45088161209068	0.445843828715365	0.350125944584383	0	0	0	0	0.45088161209068	0.45088161209068	0.387909319899244	0.45088161209068	0	0.45088161209068	0.16624685138539	0	0.45088161209068	0	0	0.45088161209068	0.45088161209068	0.304785894206549	0.445843828715365	0	0.423173803526448	0.448362720403023	0	0	0.357682619647355	0.45088161209068	0.435768261964736	0	0.435768261964736	0.45088161209068	0.445843828715365	0	0.45088161209068	0.45088161209068	0.158690176322418	0.435768261964736	0	0.448362720403023	0.45088161209068	0.317380352644836
Beroe_abyssicola	0	0.98992443324937	0	0.987405541561713	0.987405541561713	0.992443324937028	0.768261964735516	0.947103274559194	0.448362720403023		0	0	0.992443324937028	0.984886649874055	0.83375314861461	0	0	0	0.858942065491184	0.992443324937028	0.992443324937028	0.992443324937028	0.992443324937028	0.992443324937028	0.992443324937028	0	0.841309823677582	0.992443324937028	0.604534005037783	0.3727959697733	0	0	0	0	0.992443324937028	0.992443324937028	0.458438287153652	0.992443324937028	0	0.98992443324937	0.178841309823678	0	0.992443324937028	0	0	0.982367758186398	0.463476070528967	0.304785894206549	0.443324937027708	0	0.869017632241814	0.987405541561713	0	0	0.405541561712846	0.98992443324937	0.944584382871537	0	0.949622166246851	0.55919395465995	0.982367758186398	0	0.992443324937028	0.98992443324937	0.188916876574307	0.944584382871537	0	0.98992443324937	0.992443324937028	0.324937027707809
