	Abylopsis_tetragona	Acropora_digitifera	Agalma_elegans	Aiptasia_pallida	Allomyces_macrogynus	Amoebidium_parasiticum	Amphimedon_queenslandica	Aphrocallistes_vastus	Aurelia_aurita	Beroe_abyssicola	Bolinopsis_infundibulum	Bolocera_tuediae	Capitella_teleta	Capsaspora_owczarzaki	Chondrilla_nucula	Coeloplana_astericola	Corticium_candelabrum	Craseoa_lathetica	Crella_elegans	Danio_rerio	Daphnia_pulex	Drosophila_melanogaster	Dryodora_glandiformis	Ephydatia_muelleri	Eunicella_verrucosa	Euplokamis_dunlapae	Hemithiris_psittacea	Homo_sapiens	Hormathia_digitata	Hyalonema_populiferum	Hydra_oligactis	Hydra_viridissima	Hydra_vulgaris	Ircinia_fasciculata	Kirkpatrickia_variolosa	Latrunculia_apicalis	Lithobius_forficatus	Lottia_gigantea	Mertensiidae_sp	Ministeria_vibrans	Mnemiopsis_leidyi	Monosiga_ovata	Mortierella_verticillata	Nanomia_bijuga	Nematostella_vectensis	Oscarella_carmela	Periphylla_periphylla	Petromyzon_marinus	Petrosia_ficiformis	Physalia_physalis	Platygyra_carnosa	Pleurobrachia_atlantica	Pleurobrachia_bachei	Priapulus_caudatus	Pseudospongosorites_suberitoides	Rhizopus_oryzae	Rossella_fibulata	Saccoglossus_kowalevskii	Salpingoeca_rosetta	Sphaeroforma_arctica	Spizellomyces_punctatus	Spongilla_alba	Strongylocentrotus_purpuratus	Sycon_ciliatum	Sycon_coactum	Sympagella_nux	Tethya_wilhelma	Trichoplax_adhaerens	Tubulanus_polymorphus	Vallicula_sp
Abylopsis_tetragona		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acropora_digitifera	0		1	1	1	1	0.690058479532164	1	1	0.953216374269006	0	1	0.994152046783626	1	1	0.859649122807018	0.818713450292398	1	0	1	1	1	0	0.976608187134503	1	0.619883040935672	1	1	1	1	0.994152046783626	1	1	0.549707602339181	0.894736842105263	0.976608187134503	1	1	0	1	0.614035087719298	1	1	0	1	1	0.684210526315789	0	0	1	0	0.87719298245614	0.777777777777778	1	0.865497076023392	0.631578947368421	1	0	1	0.60233918128655	1	0.766081871345029	1	1	1	1	0	0.900584795321637	1	0.947368421052632
Agalma_elegans	0	1		1	1	1	0.690058479532164	1	1	0.953216374269006	0	1	0.994152046783626	1	1	0.859649122807018	0.818713450292398	1	0	1	1	1	0	0.976608187134503	1	0.619883040935672	1	1	1	1	0.994152046783626	1	1	0.549707602339181	0.894736842105263	0.976608187134503	1	1	0	1	0.614035087719298	1	1	0	1	1	0.684210526315789	0	0	1	0	0.87719298245614	0.777777777777778	1	0.865497076023392	0.631578947368421	1	0	1	0.60233918128655	1	0.766081871345029	1	1	1	1	0	0.900584795321637	1	0.947368421052632
Aiptasia_pallida	0	1	1		1	1	0.690058479532164	1	1	0.953216374269006	0	1	0.994152046783626	1	1	0.859649122807018	0.818713450292398	1	0	1	1	1	0	0.976608187134503	1	0.619883040935672	1	1	1	1	0.994152046783626	1	1	0.549707602339181	0.894736842105263	0.976608187134503	1	1	0	1	0.614035087719298	1	1	0	1	1	0.684210526315789	0	0	1	0	0.87719298245614	0.777777777777778	1	0.865497076023392	0.631578947368421	1	0	1	0.60233918128655	1	0.766081871345029	1	1	1	1	0	0.900584795321637	1	0.947368421052632
Allomyces_macrogynus	0	1	1	1		1	0.690058479532164	1	1	0.953216374269006	0	1	0.994152046783626	1	1	0.859649122807018	0.818713450292398	1	0	1	1	1	0	0.976608187134503	1	0.619883040935672	1	1	1	1	0.994152046783626	1	1	0.549707602339181	0.894736842105263	0.976608187134503	1	1	0	1	0.614035087719298	1	1	0	1	1	0.684210526315789	0	0	1	0	0.87719298245614	0.777777777777778	1	0.865497076023392	0.631578947368421	1	0	1	0.60233918128655	1	0.766081871345029	1	1	1	1	0	0.900584795321637	1	0.947368421052632
Amoebidium_parasiticum	0	1	1	1	1		0.690058479532164	1	1	0.953216374269006	0	1	0.994152046783626	1	1	0.859649122807018	0.818713450292398	1	0	1	1	1	0	0.976608187134503	1	0.619883040935672	1	1	1	1	0.994152046783626	1	1	0.549707602339181	0.894736842105263	0.976608187134503	1	1	0	1	0.614035087719298	1	1	0	1	1	0.684210526315789	0	0	1	0	0.87719298245614	0.777777777777778	1	0.865497076023392	0.631578947368421	1	0	1	0.60233918128655	1	0.766081871345029	1	1	1	1	0	0.900584795321637	1	0.947368421052632
Amphimedon_queenslandica	0	0.690058479532164	0.690058479532164	0.690058479532164	0.690058479532164	0.690058479532164		0.690058479532164	0.690058479532164	0.690058479532164	0	0.690058479532164	0.684210526315789	0.690058479532164	0.690058479532164	0.690058479532164	0.690058479532164	0.690058479532164	0	0.690058479532164	0.690058479532164	0.690058479532164	0	0.690058479532164	0.690058479532164	0.619883040935672	0.690058479532164	0.690058479532164	0.690058479532164	0.690058479532164	0.690058479532164	0.690058479532164	0.690058479532164	0.549707602339181	0.584795321637427	0.690058479532164	0.690058479532164	0.690058479532164	0	0.690058479532164	0.614035087719298	0.690058479532164	0.690058479532164	0	0.690058479532164	0.690058479532164	0.666666666666667	0	0	0.690058479532164	0	0.690058479532164	0.52046783625731	0.690058479532164	0.690058479532164	0.321637426900585	0.690058479532164	0	0.690058479532164	0.60233918128655	0.690058479532164	0.690058479532164	0.690058479532164	0.690058479532164	0.690058479532164	0.690058479532164	0	0.690058479532164	0.690058479532164	0.690058479532164
Aphrocallistes_vastus	0	1	1	1	1	1	0.690058479532164		1	0.953216374269006	0	1	0.994152046783626	1	1	0.859649122807018	0.818713450292398	1	0	1	1	1	0	0.976608187134503	1	0.619883040935672	1	1	1	1	0.994152046783626	1	1	0.549707602339181	0.894736842105263	0.976608187134503	1	1	0	1	0.614035087719298	1	1	0	1	1	0.684210526315789	0	0	1	0	0.87719298245614	0.777777777777778	1	0.865497076023392	0.631578947368421	1	0	1	0.60233918128655	1	0.766081871345029	1	1	1	1	0	0.900584795321637	1	0.947368421052632
Aurelia_aurita	0	1	1	1	1	1	0.690058479532164	1		0.953216374269006	0	1	0.994152046783626	1	1	0.859649122807018	0.818713450292398	1	0	1	1	1	0	0.976608187134503	1	0.619883040935672	1	1	1	1	0.994152046783626	1	1	0.549707602339181	0.894736842105263	0.976608187134503	1	1	0	1	0.614035087719298	1	1	0	1	1	0.684210526315789	0	0	1	0	0.87719298245614	0.777777777777778	1	0.865497076023392	0.631578947368421	1	0	1	0.60233918128655	1	0.766081871345029	1	1	1	1	0	0.900584795321637	1	0.947368421052632
Beroe_abyssicola	0	0.953216374269006	0.953216374269006	0.953216374269006	0.953216374269006	0.953216374269006	0.690058479532164	0.953216374269006	0.953216374269006		0	0.953216374269006	0.947368421052632	0.953216374269006	0.953216374269006	0.859649122807018	0.818713450292398	0.953216374269006	0	0.953216374269006	0.953216374269006	0.953216374269006	0	0.929824561403509	0.953216374269006	0.619883040935672	0.953216374269006	0.953216374269006	0.953216374269006	0.953216374269006	0.953216374269006	0.953216374269006	0.953216374269006	0.549707602339181	0.847953216374269	0.947368421052632	0.953216374269006	0.953216374269006	0	0.953216374269006	0.614035087719298	0.953216374269006	0.953216374269006	0	0.953216374269006	0.953216374269006	0.684210526315789	0	0	0.953216374269006	0	0.87719298245614	0.730994152046784	0.953216374269006	0.865497076023392	0.584795321637427	0.953216374269006	0	0.953216374269006	0.60233918128655	0.953216374269006	0.766081871345029	0.953216374269006	0.953216374269006	0.953216374269006	0.953216374269006	0	0.900584795321637	0.953216374269006	0.947368421052632
