	Abylopsis_tetragona	Acanthoeca_sp	Acropora_digitifera	Agalma_elegans	Aiptasia_pallida	Amphimedon_queenslandica	Aphrocallistes_vastus	Beroe_abyssicola	Beroe_forskalii	Beroe_ovata	Beroe_sp_Antarctica	Beroe_sp_Queensland_Australia	Bolinopsis_ashleyi	Bolinopsis_infundibulum	Bolocera_tuediae	Callianira_Antarctica	Capitella_teleta	Cestum_veneris	Chondrilla_nucula	Cliona_varians	Coeloplana_astericola	Corticium_candelabrum	Craseo_lathetica	Crella_elegans	Ctenophora_sp_Florida_USA	Cydippida_sp	Cydippida_sp_Maryland_USA	Daphnia_pulex	Drosophila_melanogaster	Dryodora_glandiformis	Eunicella_verrucosa	Euplokamis_dunlapae	Eurhamphaea_vexilligera	Hemithris_psittacea	Homo_sapiens	Hormathia_digitata	Hormiphora_californica	Hormiphora_palmata	Hyalonema_populiferum	Hydra_oligactis	Hydra_viridissima	Hydra_vulgaris	Ircinia_fasciculata	Kirkpatrickia_variolosa	Latrunculia_apicalis	Lobata_sp_Punta_Arenas_Argentina	Lobatolampea_tetragona	Mertensiidae_sp_Antarctica	Mertensiidae_sp_Washington_USA	Mnemiopsis_leidyi	Monosiga_brevicolis	Monosiga_ovata	Mycale_phylophylla	Nanomia_bijuga	Nematostella_vectensis	Ocyropsis_crystallina	Ocyropsis_sp_Bimini_Bahamas	Ocyropsis_sp_Florida_USA	Oscarella_carmela	Periphyla_periphyla	Petrosia_ficiformis	Physalia_physalia	Pleurobrachia_bachei	Pleurobrachia_pileus	Pleurobrachia_sp_South_Carolina_USA	Pseudospongosorites_suberitoides	Rossella_fibulata	Salpingoeca_pyxidium	Salpingoeca_rosetta	Spongilla_lacustris	Strongylocentrotus_purpatus	Sycon_ciliatum	Sycon_coactum	Sympagella_nux	Trichoplax_adhaerens	Vallicula_sp
Abylopsis_tetragona		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acanthoeca_sp	0		0.525619834710744	0.403305785123967	0.99504132231405	0.95702479338843	0.99504132231405	0.419834710743802	0.613223140495868	0	0.333884297520661	0.633057851239669	0	0	0.223140495867769	0	0.991735537190083	0	0	0	0.494214876033058	0	0.461157024793388	0.656198347107438	0.274380165289256	0.35702479338843	0.882644628099174	0.99504132231405	0.99504132231405	0.547107438016529	0.99504132231405	0	0.766942148760331	0	0.99504132231405	0	0.993388429752066	0.451239669421488	0.383471074380165	0	0	0.689256198347107	0	0	0.99504132231405	0	0	0.60495867768595	0.469421487603306	0.99504132231405	0.447933884297521	0	0.715702479338843	0	0.99504132231405	0.99504132231405	0.543801652892562	0.152066115702479	0.99504132231405	0	0	0	0.993388429752066	0.993388429752066	0.198347107438017	0	0.99504132231405	0.147107438016529	0.986776859504132	0.0661157024793388	0	0.993388429752066	0.623140495867769	0.609917355371901	0.991735537190083	0.345454545454545
Acropora_digitifera	0	0.525619834710744		0.0892561983471074	0.530578512396694	0.492561983471074	0.530578512396694	0.0892561983471074	0.188429752066116	0	0.0545454545454545	0.484297520661157	0	0	0.155371900826446	0	0.530578512396694	0	0	0	0.155371900826446	0	0.171900826446281	0.504132231404959	0.0892561983471074	0.0776859504132231	0.459504132231405	0.530578512396694	0.530578512396694	0.160330578512397	0.530578512396694	0	0.342148760330579	0	0.530578512396694	0	0.528925619834711	0.112396694214876	0.0925619834710744	0	0	0.264462809917355	0	0	0.530578512396694	0	0	0.360330578512397	0.130578512396694	0.530578512396694	0.109090909090909	0	0.530578512396694	0	0.530578512396694	0.530578512396694	0.160330578512397	0.0892561983471074	0.530578512396694	0	0	0	0.528925619834711	0.528925619834711	0.0892561983471074	0	0.530578512396694	0.084297520661157	0.522314049586777	0.0545454545454545	0	0.528925619834711	0.19504132231405	0.181818181818182	0.527272727272727	0.0661157024793388
Agalma_elegans	0	0.403305785123967	0.0892561983471074		0.403305785123967	0.403305785123967	0.403305785123967	0.403305785123967	0.4	0	0.333884297520661	0.12396694214876	0	0	0.132231404958678	0	0.403305785123967	0	0	0	0.403305785123967	0	0.264462809917355	0.132231404958678	0.274380165289256	0.35702479338843	0.403305785123967	0.403305785123967	0.403305785123967	0.403305785123967	0.403305785123967	0	0.403305785123967	0	0.403305785123967	0	0.403305785123967	0.403305785123967	0.371900826446281	0	0	0.403305785123967	0	0	0.403305785123967	0	0	0.223140495867769	0.403305785123967	0.403305785123967	0.403305785123967	0	0.12396694214876	0	0.403305785123967	0.403305785123967	0.403305785123967	0.152066115702479	0.403305785123967	0	0	0	0.403305785123967	0.403305785123967	0.185123966942149	0	0.403305785123967	0.140495867768595	0.403305785123967	0.0661157024793388	0	0.403305785123967	0.403305785123967	0.403305785123967	0.403305785123967	0.345454545454545
Aiptasia_pallida	0	0.99504132231405	0.530578512396694	0.403305785123967		0.96198347107438	1	0.419834710743802	0.613223140495868	0	0.333884297520661	0.63801652892562	0	0	0.223140495867769	0	0.996694214876033	0	0	0	0.494214876033058	0	0.461157024793388	0.661157024793388	0.274380165289256	0.35702479338843	0.887603305785124	1	1	0.547107438016529	1	0	0.770247933884298	0	1	0	0.998347107438017	0.451239669421488	0.383471074380165	0	0	0.689256198347107	0	0	1	0	0	0.608264462809917	0.469421487603306	1	0.447933884297521	0	0.720661157024793	0	1	1	0.543801652892562	0.152066115702479	1	0	0	0	0.998347107438017	0.998347107438017	0.198347107438017	0	1	0.147107438016529	0.991735537190083	0.0661157024793388	0	0.998347107438017	0.623140495867769	0.609917355371901	0.996694214876033	0.345454545454545
Amphimedon_queenslandica	0	0.95702479338843	0.492561983471074	0.403305785123967	0.96198347107438		0.96198347107438	0.419834710743802	0.575206611570248	0	0.333884297520661	0.6	0	0	0.185123966942149	0	0.958677685950413	0	0	0	0.456198347107438	0	0.423140495867769	0.623140495867769	0.274380165289256	0.35702479338843	0.849586776859504	0.96198347107438	0.96198347107438	0.509090909090909	0.96198347107438	0	0.732231404958678	0	0.96198347107438	0	0.96198347107438	0.428099173553719	0.383471074380165	0	0	0.651239669421488	0	0	0.96198347107438	0	0	0.570247933884298	0.431404958677686	0.96198347107438	0.428099173553719	0	0.682644628099174	0	0.96198347107438	0.96198347107438	0.505785123966942	0.152066115702479	0.96198347107438	0	0	0	0.96198347107438	0.96198347107438	0.198347107438017	0	0.96198347107438	0.147107438016529	0.953719008264463	0.0661157024793388	0	0.96198347107438	0.585123966942149	0.571900826446281	0.958677685950413	0.345454545454545
Aphrocallistes_vastus	0	0.99504132231405	0.530578512396694	0.403305785123967	1	0.96198347107438		0.419834710743802	0.613223140495868	0	0.333884297520661	0.63801652892562	0	0	0.223140495867769	0	0.996694214876033	0	0	0	0.494214876033058	0	0.461157024793388	0.661157024793388	0.274380165289256	0.35702479338843	0.887603305785124	1	1	0.547107438016529	1	0	0.770247933884298	0	1	0	0.998347107438017	0.451239669421488	0.383471074380165	0	0	0.689256198347107	0	0	1	0	0	0.608264462809917	0.469421487603306	1	0.447933884297521	0	0.720661157024793	0	1	1	0.543801652892562	0.152066115702479	1	0	0	0	0.998347107438017	0.998347107438017	0.198347107438017	0	1	0.147107438016529	0.991735537190083	0.0661157024793388	0	0.998347107438017	0.623140495867769	0.609917355371901	0.996694214876033	0.345454545454545
Beroe_abyssicola	0	0.419834710743802	0.0892561983471074	0.403305785123967	0.419834710743802	0.419834710743802	0.419834710743802		0.416528925619835	0	0.333884297520661	0.140495867768595	0	0	0.148760330578512	0	0.419834710743802	0	0	0	0.419834710743802	0	0.28099173553719	0.148760330578512	0.274380165289256	0.35702479338843	0.419834710743802	0.419834710743802	0.419834710743802	0.419834710743802	0.419834710743802	0	0.419834710743802	0	0.419834710743802	0	0.419834710743802	0.419834710743802	0.371900826446281	0	0	0.419834710743802	0	0	0.419834710743802	0	0	0.239669421487603	0.419834710743802	0.419834710743802	0.419834710743802	0	0.140495867768595	0	0.419834710743802	0.419834710743802	0.419834710743802	0.152066115702479	0.419834710743802	0	0	0	0.419834710743802	0.419834710743802	0.198347107438017	0	0.419834710743802	0.147107438016529	0.419834710743802	0.0661157024793388	0	0.419834710743802	0.419834710743802	0.419834710743802	0.419834710743802	0.345454545454545
Beroe_forskalii	0	0.613223140495868	0.188429752066116	0.4	0.613223140495868	0.575206611570248	0.613223140495868	0.416528925619835		0	0.330578512396694	0.337190082644628	0	0	0.221487603305785	0	0.609917355371901	0	0	0	0.489256198347107	0	0.456198347107438	0.345454545454545	0.271074380165289	0.353719008264463	0.613223140495868	0.613223140495868	0.613223140495868	0.542148760330578	0.613223140495868	0	0.613223140495868	0	0.613223140495868	0	0.611570247933884	0.447933884297521	0.376859504132231	0	0	0.609917355371901	0	0	0.613223140495868	0	0	0.436363636363636	0.466115702479339	0.613223140495868	0.444628099173554	0	0.337190082644628	0	0.613223140495868	0.613223140495868	0.538842975206612	0.152066115702479	0.613223140495868	0	0	0	0.611570247933884	0.611570247933884	0.198347107438017	0	0.613223140495868	0.147107438016529	0.613223140495868	0.0661157024793388	0	0.611570247933884	0.613223140495868	0.60495867768595	0.613223140495868	0.342148760330579
Beroe_ovata	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
